,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31.50000000000001,0j,0j,0j,0j,0j,0j,0j,(0.010361746797448116-0.18340254232262299j),0j,0j,0j,(-0.045758537762780424+0.17320876105228553j),0j,(-0.07462553997583135-0.15577189633597274j),(0.10620108618816611+0.13482859212478682j),0j,0j,0j,0j,(-0.08894833254838785-0.15174530604097622j),0j,(0.02965988098510365-0.4491165110067216j),(-0.13944430761467058-0.12485399000848388j),0j,0j,(-0.14793502348855544-0.14295397515691616j),(-0.01158067656156145+0.1690684561610975j),0j,(0.008291777304139925-0.1772132434923144j),0j,0j,0j,0j,0j,0j,(0.11397017080727882+0.13779359431521102j),0j,(-0.15304664869169096-0.14085076493974436j),(-0.01340863059001865+0.17594188780971862j),0j,0j,(-0.018168478033677566+0.1855756431567832j),(0.07614969867340489-0.45147513997295763j),0j,(-0.058257460154223346+0.15909175675919862j),0j,0j,0j,0j,(-0.019295435034659685-0.18323306987460053j),(-0.06278082018826082+0.15640784001638822j),0j,(-0.06888884625313196-0.16353316418176966j),0j,0j,0j,(0.10054076245727095+0.14274768376728816j),0j,0j,0j,0j,0j,0j,0j
32.76000000000001,0j,0j,0j,0j,0j,0j,0j,(0.04137056915246872+0.0044956899573884j),0j,0j,0j,(-0.11555847810645378-0.004074673707328757j),0j,(-0.06683758018118606+0.019930669896031275j),(0.1768995349292596+0.027426819658995048j),0j,0j,0j,0j,(-0.07196040682117222+0.022621081373766824j),0j,(0.007985167536510148-0.12987662004541484j),(-0.06004822776823396+0.02813652350763114j),0j,0j,(-0.05556342510094473+0.01364394663195161j),(-0.11555635602825971+0.07085239686298j),0j,(0.042845598526867756+0.019523340958926612j),0j,0j,0j,0j,0j,0j,(0.18324531024037757+0.028391615270720785j),0j,(-0.06079655505134093+0.012584857760262701j),(-0.12193032103422154+0.08143647320487578j),0j,0j,(-0.11367560053939045+0.09998959028843682j),(0.5938632509920522+0.622633330422738j),0j,(-0.12998151076766862-0.022260399937885738j),0j,0j,0j,0j,(0.056968955361616114+0.03669656050321246j),(-0.12244228699482294-0.009435375649735855j),0j,(-0.05984496986417253+0.021624536166557594j),0j,0j,0j,(0.1775831896797394+0.03810209349564109j),0j,0j,0j,0j,0j,0j,0j
34.02000000000001,0j,0j,0j,0j,0j,0j,0j,(0.02712362640508034+0.1529449517126148j),0j,0j,0j,(-0.2150731058373799-0.08385658771449689j),0j,(0.0933047816549913+0.17696548305014415j),(-0.05739153010054596+0.061772048893611174j),0j,0j,0j,0j,(0.09644159231817326+0.18133188272076084j),0j,(0.26929251068560617-0.16817761623244934j),(0.08251932999304033+0.18422720353673272j),0j,0j,(0.07142832906599883+0.20484956716497885j),(-0.24413632533828236-0.028055925339915015j),0j,(0.026769161682432617+0.14053007857342817j),0j,0j,0j,0j,0j,0j,(-0.05066903502988401+0.06515887696439815j),0j,(0.07224702911626606+0.19927646005402985j),(-0.2300978613692275-0.04286582883421247j),0j,0j,(-0.23362262100495387-0.03625861198665852j),(0.3132142064425344-0.361897916567653j),0j,(-0.21081252748939788-0.06027444642300793j),0j,0j,0j,0j,(-0.0003697777440176408+0.16278144151771803j),(-0.2182776575924035-0.05787346052582967j),0j,(0.09354297313587102+0.1766932248767627j),0j,0j,0j,(-0.053393751907944015+0.06257053624772074j),0j,0j,0j,0j,0j,0j,0j
35.28000000000001,0j,0j,0j,0j,0j,0j,0j,(-0.15826498879758327-0.11257487085514964j),0j,0j,0j,(0.0723055519391563+0.17345870393791038j),0j,(0.07280960090017771+0.10909995749454121j),(-0.0645642679565739+0.0642729083841563j),0j,0j,0j,0j,(0.06895660704727195+0.11636670994473192j),0j,(-0.694560751277999-0.18399765989890376j),(0.08014840487518064+0.040832812810360136j),0j,0j,(0.07910115297704469+0.028304102320240995j),(0.043759467453841044+0.14528746218809754j),0j,(-0.160205757607491-0.10006043614792991j),0j,0j,0j,0j,0j,0j,(-0.06994413926883952+0.07341878073188589j),0j,(0.09366177699081682+0.038260361777607645j),(0.03990063197493872+0.16113237795247226j),0j,0j,(0.016743257852770786+0.15957136088539664j),(0.2088576946293338-0.2138035848573027j),0j,(0.068276019424846+0.15631649090643615j),0j,0j,0j,0j,(-0.1782347522402599-0.10914587038004185j),(0.057243934140096105+0.15505468225234342j),0j,(0.06198049316362885+0.123899372388915j),0j,0j,0j,(-0.06849957240236107+0.07688277945274996j),0j,0j,0j,0j,0j,0j,0j
36.540000000000006,0j,0j,0j,0j,0j,0j,0j,(-0.15845979680808722-0.06818242830521226j),0j,0j,0j,(0.1700314644074876+0.01612233832086124j),0j,(-0.13455286568861793-0.05671708909030592j),(0.1409323339024496+0.024942648371731047j),0j,0j,0j,0j,(-0.1347115680931277-0.0467318955535861j),0j,(0.505427625796161-0.26728378240751444j),(-0.16332419137312024+0.021885433190487847j),0j,0j,(-0.15476621325861833+0.017656526019596913j),(0.1235422742823814-0.017877569192444504j),0j,(-0.16098208025811814-0.05694118929745717j),0j,0j,0j,0j,0j,0j,(0.15246868850919623+0.019520353158558722j),0j,(-0.14244421901955268+0.03631692444354874j),(0.11824101158166525-0.014144957391030687j),0j,0j,(0.10651703973801796-0.01359366466882547j),(0.47643921588121646+0.13053497550730264j),0j,(0.17986867786946142+0.008384570873683021j),0j,0j,0j,0j,(-0.16102888796506862-0.03267851815543064j),(0.1792439645799287+0.014638500550005961j),0j,(-0.14501443766062974-0.045624854509836825j),0j,0j,0j,(0.15774670812778605+0.03373110117703727j),0j,0j,0j,0j,0j,0j,0j
37.8,0j,0j,0j,0j,0j,0j,0j,(-0.18352714994065147-0.032146635828971j),0j,0j,0j,(-0.015512735694587694-0.035502822087834146j),0j,(0.1683852531075298-0.17415907449991652j),(-0.10183946831539845+0.04626304437923281j),0j,0j,0j,0j,(0.16302930210874317-0.1803036811661168j),0j,(-0.6116691962556059-0.03622582357951832j),(0.08594337029671588-0.1964765634817947j),0j,0j,(0.09393433998500395-0.20501317345491105j),(-0.016210379339005366+0.020223865086795766j),0j,(-0.18288454492018244-0.028336519685103544j),0j,0j,0j,0j,0j,0j,(-0.08740721105429677+0.026005003784604245j),0j,(0.08393381011585328-0.18234065526509383j),(-0.011246151442765265+0.01989794730763636j),0j,0j,(-0.003908460363051548+0.006944238680760839j),(0.056980570561234664+0.41276954139170235j),0j,(-0.004177898073082655-0.032731083543984574j),0j,0j,0j,0j,(-0.1680669962170113-0.013478036252460785j),(0.008221448805531663-0.02481220752977122j),0j,(0.16504136992202284-0.19175216365054862j),0j,0j,0j,(-0.0875093151976323+0.0399516615818409j),0j,0j,0j,0j,0j,0j,0j
39.06,0j,0j,0j,0j,0j,0j,0j,(-0.08211269993524453-0.03684275215412016j),0j,0j,0j,(-0.06450908724940246+0.19935687118845147j),0j,(-0.08402128708158083-0.09704092831639612j),(-0.1227674161855687+0.040208564345624385j),0j,0j,0j,0j,(-0.07580919974939986-0.11496034819973737j),0j,(0.6340538227827882-0.2394302801110532j),(-0.09990057743563692-0.05176406371479542j),0j,0j,(-0.09470587875528595-0.06286299596666027j),(-0.07973566108951126+0.2478627919315236j),0j,(-0.08529300329961141-0.034887540189668734j),0j,0j,0j,0j,0j,0j,(-0.12113748862078595+0.028355223830533332j),0j,(-0.11281151687114543-0.07026696296604744j),(-0.081435770397389+0.26573289380094556j),0j,0j,(-0.06161215695283721+0.2550612472337674j),(0.022326274023613157-0.15341409512308737j),0j,(-0.06075843228307187+0.2024835204525705j),0j,0j,0j,0j,(-0.06545281071172607-0.038850929743648926j),(-0.06465908904557759+0.20782851456361306j),0j,(-0.05914918192481999-0.11249981976186128j),0j,0j,0j,(-0.12963868703909082+0.023586104947629936j),0j,0j,0j,0j,0j,0j,0j
40.32,0j,0j,0j,0j,0j,0j,0j,(0.10960937241767789-0.08039827578469574j),0j,0j,0j,(-0.1042605364873366-0.029812244427730585j),0j,(-0.02352626746784194-0.19044908088165852j),(0.041958230492730376+0.16915194139977607j),0j,0j,0j,0j,(-0.023003215491696878-0.1933780181755417j),0j,(0.07560141601243503-0.07131542664953326j),(0.044622361253641475-0.21804006492422331j),0j,0j,(0.036009475353615705-0.21193004681425603j),(-0.08980309097353618+0.026055683489434916j),0j,(0.10777050333072377-0.06565730915729032j),0j,0j,0j,0j,0j,0j,(0.03959758123352773+0.1963597772497586j),0j,(0.02827527919841673-0.2174812650987276j),(-0.0781607356435976+0.042758777736963544j),0j,0j,(-0.08595056093213309+0.032492265786378316j),(0.6841845792190729+0.19288815156387953j),0j,(-0.10199417786459737-0.03729005224312006j),0j,0j,0j,0j,(0.09545414480324693-0.0798464177533159j),(-0.11854910974256253-0.023757486052323005j),0j,(-0.014874255026026172-0.2015881183201451j),0j,0j,0j,(0.02577049284739873+0.20021982529984172j),0j,0j,0j,0j,0j,0j,0j
41.58,0j,0j,0j,0j,0j,0j,0j,(-0.014162287415712155-0.10649513525129445j),0j,0j,0j,(0.022454102336005786+0.09546671190845116j),0j,(0.017293430715304918-0.16138423233791271j),(-0.13889350992842495+0.11983741270311442j),0j,0j,0j,0j,(0.02175414010701463-0.13794517302726048j),0j,(0.04767900711104761-0.29878814518159985j),(0.05316293861664043-0.09916790971340106j),0j,0j,(0.05101900560159526-0.09342287420740228j),(0.11959808420923639+0.031061330627153355j),0j,(-0.026844336330488355-0.10298876990041426j),0j,0j,0j,0j,0j,0j,(-0.1388076305962768+0.14274718592371874j),0j,(0.06360056068262182-0.09810490011208363j),(0.0995836855063469+0.032351724904757816j),0j,0j,(0.10579757875124102+0.036705353066636325j),(-0.6988203895810885-0.3177612644442431j),0j,(0.03553477335332123+0.10014373716630615j),0j,0j,0j,0j,(-0.0314962095904776-0.09896832959049916j),(0.021380251835755714+0.08523154049265814j),0j,(0.029115716218447538-0.13346136856912275j),0j,0j,0j,(-0.1478022974094155+0.14408990565715943j),0j,0j,0j,0j,0j,0j,0j
42.84,0j,0j,0j,0j,0j,0j,0j,(-0.08815340100905007+0.07566234878166954j),0j,0j,0j,(0.03029539015525868-0.3006186646724063j),0j,(-0.09163643311289464+0.04658616328289911j),(-0.1586617057579105-0.05522107543351295j),0j,0j,0j,0j,(-0.10695650753033739+0.04324210262720431j),0j,(0.30957294403283175+0.44128697864131194j),(-0.05582635121899092+0.0751074793359639j),0j,0j,(-0.049802401492020185+0.08737572396213168j),(-0.0039459995009677685-0.23761744533171247j),0j,(-0.07738921461703413+0.0729130835916082j),0j,0j,0j,0j,0j,0j,(-0.15324544671702744-0.02835975636722497j),0j,(-0.056570824252130385+0.09178108441912612j),(0.011575038363616778-0.2529358833010848j),0j,0j,(-0.0001253788616732783-0.24154621144637978j),(-0.12443627395572454+0.27118417773893055j),0j,(0.02275543925398352-0.2884907360771161j),0j,0j,0j,0j,(-0.09484522276237052+0.06924084432869712j),(0.03563743151056073-0.27804817219445876j),0j,(-0.11075220370715555+0.056657742799407364j),0j,0j,0j,(-0.1608501171049154-0.032132101161487604j),0j,0j,0j,0j,0j,0j,0j
44.1,0j,0j,0j,0j,0j,0j,0j,(0.14881532422128563+0.017047724064108837j),0j,0j,0j,(0.028151949289484793-0.031322497740945796j),0j,(-0.009825157033414661-0.18735097410751675j),(0.09104500508599046+0.03466435946702086j),0j,0j,0j,0j,(-0.03144271210099601-0.18719678046531335j),0j,(0.4513548516126452+0.13814042764604065j),(-0.08153981602177798-0.21069253753693798j),0j,0j,(-0.09041690239481083-0.22788503517931336j),(0.009569155822863344-0.05960871011268586j),0j,(0.136195872322562+0.00848923021884952j),0j,0j,0j,0j,0j,0j,(0.08176063300354341+0.007943609998315058j),0j,(-0.08995013672385167-0.21974715074257944j),(-0.0006033280628844403-0.07815176909154327j),0j,0j,(0.0023640019583265727-0.07101925966369912j),(-0.3761406970901362+0.5004160968680765j),0j,(0.03070040067456031-0.03385632969130219j),0j,0j,0j,0j,(0.13914454051829733+0.00686477599577741j),(0.04870084308158262-0.04739707624216799j),0j,(-0.015390082043606564-0.19954275173450314j),0j,0j,0j,(0.08033217404361238+0.006907880988509381j),0j,0j,0j,0j,0j,0j,0j
45.36,0j,0j,0j,0j,0j,0j,0j,(0.07962189341535914+0.1582956427183973j),0j,0j,0j,(-0.10138402885715243-0.12391171110193812j),0j,(-0.017304957838533235+0.1622684213903411j),(-0.006145878574424515-0.13475920722752696j),0j,0j,0j,0j,(-0.015353768311247896+0.13469051509834118j),0j,(0.23477244133632777-0.5085429325699684j),(0.03494890790379639+0.14129341242317783j),0j,0j,(0.032642751694305326+0.1392163550725146j),(-0.1479568332917534-0.17284349058587006j),0j,(0.07757232621790079+0.15399173752846979j),0j,0j,0j,0j,0j,0j,(-0.026688795967045105-0.14899406778630456j),0j,(0.028085113907140583+0.12788902019951848j),(-0.12599325174153536-0.17497551032898478j),0j,0j,(-0.14775746634709708-0.18283481019590753j),(-0.014353320194140717-0.4168818102133251j),0j,(-0.09629470820347218-0.12927854041323805j),0j,0j,0j,0j,(0.078404728345584+0.14550087133882023j),(-0.10474766329982076-0.11366675665191772j),0j,(-0.01129797250700299+0.14732228853130924j),0j,0j,0j,(-0.023388259249492307-0.1659015721478743j),0j,0j,0j,0j,0j,0j,0j
46.62,0j,0j,0j,0j,0j,0j,0j,(0.22045718656829796+0.03410752025196374j),0j,0j,0j,(-0.0819265545058545+0.05605287216245139j),0j,(-0.0858486608591914-0.043584502680801614j),(0.02939749539169005+0.04319196061736899j),0j,0j,0j,0j,(-0.07405337199617673-0.04852340323897259j),0j,(0.6904823570490952+0.43739682424810616j),(-0.14311619081729404+0.040077036932564036j),0j,0j,(-0.13754797989482137+0.07139567996912011j),(-0.09654492793823564+0.04090840078006903j),0j,(0.22172678390942654+0.04012504627177328j),0j,0j,0j,0j,0j,0j,(0.020665546692484917+0.07863791068788986j),0j,(-0.1440614243319648+0.04916082639425277j),(-0.08988519561965257+0.03238511648530271j),0j,0j,(-0.10282196516382391+0.03921415166000568j),(-0.06901019089306647-0.07228525376931057j),0j,(-0.07186060436113685+0.05002703447267535j),0j,0j,0j,0j,(0.22452676559057813+0.04147930452166412j),(-0.08241417790254993+0.06952019988660559j),0j,(-0.07904784436311113-0.038048152931561705j),0j,0j,0j,(0.012405002914022351+0.06563053082577472j),0j,0j,0j,0j,0j,0j,0j
47.88,0j,0j,0j,0j,0j,0j,0j,(0.14922740272742746+0.017614996719111584j),0j,0j,0j,(0.030308897973677373-0.22444591012607318j),0j,(0.1535347748042524+0.16150092949891315j),(0.03030295835924015-0.09089287748403156j),0j,0j,0j,0j,(0.18138903668985323+0.18106814681160355j),0j,(-0.38543935591042294+0.045395250223606125j),(0.1595826873702984+0.14683608093225037j),0j,0j,(0.15364507766788144+0.1761276975440243j),(0.012181345057283105-0.17387113950712213j),0j,(0.1555803828227325+0.013281082194894678j),0j,0j,0j,0j,0j,0j,(0.04670190613584946-0.07399046837044321j),0j,(0.16547165466345778+0.15496825769532452j),(0.007573119677439617-0.18124343417967476j),0j,0j,(0.018676031854792347-0.18190343617670063j),(-0.4171802686734017-0.030221551431921283j),0j,(0.04295159270466364-0.21473166853788886j),0j,0j,0j,0j,(0.16266388134594023+0.018073046612045472j),(0.03609556165133708-0.22390714026604142j),0j,(0.16905558646617322+0.17576204669117163j),0j,0j,0j,(0.05227652634144452-0.07636223983024425j),0j,0j,0j,0j,0j,0j,0j
49.14,0j,0j,0j,0j,0j,0j,0j,(0.05346020193649941-0.0084554343261527j),0j,0j,0j,(-0.03401720642880607-0.1342132166903021j),0j,(-0.0447426718334535-0.14603938662862306j),(0.12320296232634236+0.07144648971249884j),0j,0j,0j,0j,(-0.05421506318860687-0.13493281605757118j),0j,(-0.17894442200098962+0.30243178152446626j),(-0.0702466180517194-0.10852834003191962j),0j,0j,(-0.06801016983163687-0.12190689816759138j),(-0.09931475053178769-0.08866747765624608j),0j,(0.07290586589052099-0.0018006296954399357j),0j,0j,0j,0j,0j,0j,(0.14631329731570725+0.09122423629954624j),0j,(-0.05852147990027161-0.11298482934037814j),(-0.08766800755374625-0.09201853731602054j),0j,0j,(-0.09173593580318207-0.07937310417549856j),(0.7470476673870191-0.0037887571439534497j),0j,(-0.04465419882537928-0.13908292722398502j),0j,0j,0j,0j,(0.07470454362883885-0.009820154680138651j),(-0.02118209613794367-0.13080785666771014j),0j,(-0.039392475702995595-0.13675637623313583j),0j,0j,0j,(0.14346460741317854+0.10058637213784677j),0j,0j,0j,0j,0j,0j,0j
50.4,0j,0j,0j,0j,0j,0j,0j,(0.16568912207997646+0.01045570037593707j),0j,0j,0j,(-0.1556031017694865-0.010075659695416874j),0j,(0.16108257675288343+0.03640067064592029j),(-0.1273052894108763-0.10640385008770639j),0j,0j,0j,0j,(0.1548775712767382+0.051705111586527845j),0j,(0.49195856635043284+0.14454097330950347j),(0.17853023491256895-0.033326620373015065j),0j,0j,(0.16139353102056023-0.01793418797310312j),(-0.1703225772696025+0.03774897104965279j),0j,(0.15410379373610997+0.006034505833051732j),0j,0j,0j,0j,0j,0j,(-0.14794883961824967-0.09514600691489078j),0j,(0.15748508769778546-0.02112331677719674j),(-0.18165345938914934+0.028222104644098227j),0j,0j,(-0.15999592356053852+0.04046683691811836j),(0.48679338612056244-0.045588582948292565j),0j,(-0.15999715763670058+0.015491037536376727j),0j,0j,0j,0j,(0.15536279011965082+0.025063035564244593j),(-0.16441521095373327+0.0005984426937513111j),0j,(0.14866746383957616+0.04397369661587042j),0j,0j,0j,(-0.14875846194408124-0.10052968057723063j),0j,0j,0j,0j,0j,0j,0j
