,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12.5,0j,0j,0j,(-0.045671850877176734-0.04650887216428109j),0j,(-0.14945131842305362+0.13470747203628633j),(-0.03976841370701595+0.21170329948798497j),0j,0j,(0.3140482353380678-0.17193279465375114j),(-0.14845666984758293+0.11581569186413891j),0j,(-0.01501107178688602-0.039335135643602005j),0j,0j,0j,0j,(-0.1681761547557124+0.1023918981386017j),(0.048603539627168485+0.24514309531400189j),0j,(-0.19397274157909483+0.3832636902376005j),0j,0j,0j,(-0.06882923770573529-0.05317807601449885j),0j,0j,0j,0j,0j,0j,0j,0j,(0.04892067813423292-0.020221144077826637j),(0.15964742179681385-0.5382064586724297j),0j,(-0.033753623960123554+0.2063261573299428j),0j,0j,0j,(-0.1483470846126206+0.11608461578625175j),0j,0j,0j,0j,0j,0j,0j,(-0.05243614102497781+0.22417159472538606j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
13.75,0j,0j,0j,(-0.30919703171321+0.1373436936202836j),0j,(0.050738968508451804-0.04596838282930997j),(0.2497699077629506-0.006018795305182317j),0j,0j,(0.22433400889614238-0.18824607683941327j),(-0.03129456329937917-0.22979424511353283j),0j,(0.08764723327242899-0.13825338999514583j),0j,0j,0j,0j,(-0.006123275535486427-0.1417685859104161j),(-0.009427142612799519+0.15742862189370338j),0j,(0.18345802764673166+0.2573021453012491j),0j,0j,0j,(0.07899239984373875-0.13715547495671696j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.2494850624768985+0.13550473909996805j),(0.24709169811483309-0.4697582169187445j),0j,(-0.03974471582968645+0.12226188452557382j),0j,0j,0j,(-0.031269731964764236-0.22943546084114114j),0j,0j,0j,0j,0j,0j,0j,(0.22075593400001808+0.03082609447145184j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
15.0,0j,0j,0j,(-0.17788325072233946+0.18031289826838476j),0j,(0.029441555475157796+0.10926903544764034j),(-0.02150126680771933-0.06324749639884453j),0j,0j,(-0.14799846286120033-0.06553152906919105j),(-0.23529454300616204-0.22007208517719504j),0j,(-0.06797206198482611-0.09293917229782851j),0j,0j,0j,0j,(0.004522139122761771+0.08812659861864201j),(-0.1576147053058528-0.0733710290421925j),0j,(-0.04517776062938461+0.45326572776383867j),0j,0j,0j,(-0.08373632813647244-0.11706586480277008j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.21739209595525677+0.23477729712762743j),(0.5018001779675871+0.09191086848817816j),0j,(-0.11829221894463329-0.166154775918294j),0j,0j,0j,(-0.235548151780303-0.2197817144853193j),0j,0j,0j,0j,0j,0j,0j,(-0.020839579668797355-0.025549346341703562j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
16.25,0j,0j,0j,(0.05152865740887874+0.17203377629100236j),0j,(-0.12364963574635142-0.05725563954137774j),(-0.11086813580278068-0.010638037790083547j),0j,0j,(-0.14460682232076458-0.21732258295100498j),(0.26834408873245597-0.1157470984891661j),0j,(-0.21967886232353478+0.0666500761742884j),0j,0j,0j,0j,(-0.20968561426060384-0.014601568533985622j),(0.00495551037012474+0.2849186202725261j),0j,(-0.20141767559884372-0.35328898887556404j),0j,0j,0j,(-0.1694007140145792+0.08502947445367953j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0237567425198711+0.11099918200325432j),(-0.22290442330935617+0.3345643179409582j),0j,(0.06143717084248303+0.34698646731454647j),0j,0j,0j,(0.2684928864092951-0.11604192979979139j),0j,0j,0j,0j,0j,0j,0j,(-0.13953952000294256-0.011486099123764637j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
17.5,0j,0j,0j,(-0.09085033342348627-0.29711740894436733j),0j,(-0.030323668087609522+0.10800954850126204j),(0.029571401170690848+0.0967233681013159j),0j,0j,(-0.460199757162714+0.12958773245158295j),(0.14794145058014707-0.3314060444248965j),0j,(0.09811667644963074+0.15101451717401335j),0j,0j,0j,0j,(0.03913614681428229+0.16533921790626116j),(0.10724565024404584-0.06494881979882608j),0j,(-0.14900395900948496-0.2881818851746228j),0j,0j,0j,(0.12561433952260842+0.16372355569782354j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.0952878483756454-0.2774059895262176j),(0.03089901531506617-0.235256927532188j),0j,(0.1194677664902914-0.050159413070544036j),0j,0j,0j,(0.14787650979939174-0.33180443923160446j),0j,0j,0j,0j,0j,0j,0j,(0.021860000868682367+0.0627680439726086j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
18.75,0j,0j,0j,(0.10716875649182077-0.09510034614046742j),0j,(-0.03383396586901211-0.5361851843694772j),(-0.09797221007671636+0.09167658170208116j),0j,0j,(0.30503945979669256+0.004234485050431971j),(-0.19532350522273098+0.10107550585628819j),0j,(0.07657535943944734-0.07170047159696398j),0j,0j,0j,0j,(-0.01007559594013013-0.5376220772683226j),(0.08637705320561319+0.020052354525783724j),0j,(0.11889329532054474+0.23380192665362756j),0j,0j,0j,(0.028062018724597515-0.12812973680297413j),0j,0j,0j,0j,0j,0j,0j,0j,(0.13213872528028645-0.06620346845408215j),(0.18180934558744236-0.08445363882845446j),0j,(0.06328685964995528-0.02742626144122932j),0j,0j,0j,(-0.19536571312836162+0.10158474434178688j),0j,0j,0j,0j,0j,0j,0j,(-0.10003810747646102+0.11000194435987014j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
20.0,0j,0j,0j,(-0.3362838037769191+0.10566845555682397j),0j,(-0.031760143642904866-0.36163221312215177j),(0.0709589863928588+0.3475005116518973j),0j,0j,(-0.1572386419416062+0.22334278931248394j),(-0.007261517356313613+0.1581721102331678j),0j,(0.07878014864732452-0.16195575076064117j),0j,0j,0j,0j,(0.021286330475470815-0.3990852832016735j),(-0.0964718156058901+0.01849231438279033j),0j,(0.02687185742283428+0.18654228855473168j),0j,0j,0j,(0.0033846517265008202-0.13481832650666817j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.2838998834294137+0.14508323089928732j),(0.10078084176932214+0.10620808123743031j),0j,(-0.10270818398698717+0.00474394972185117j),0j,0j,0j,(-0.007321533108872824+0.15838642429226857j),0j,0j,0j,0j,0j,0j,0j,(0.025280941688125162+0.32177899580301783j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
21.25,0j,0j,0j,(0.1108503842609669-0.11253082987273656j),0j,(-0.3323955874945949+0.0970182796752504j),(-0.23889432951651393-0.07695891565949593j),0j,0j,(0.21372877498664447+0.16710509289547604j),(0.04621226863292342-0.15741692486315412j),0j,(-0.1293658041737182+0.1611211266940628j),0j,0j,0j,0j,(-0.31958272525830894+0.08637851337595578j),(-0.19005211173777972+0.10330273944579817j),0j,(0.3220637305430162+0.008756671093744534j),0j,0j,0j,(-0.10209880223065629+0.13154136045439047j),0j,0j,0j,0j,0j,0j,0j,0j,(0.11623349635322072-0.12987871657102545j),(-0.0727966540082783-0.42932004715751393j),0j,(-0.22434026728419898+0.11813426329184813j),0j,0j,0j,(0.04656258550563332-0.15721410469222158j),0j,0j,0j,0j,0j,0j,0j,(-0.21056455316017247-0.07434187245306509j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
22.5,0j,0j,0j,(-0.010807490770729518+0.05471532610499678j),0j,(-0.1238333112766544+0.2352489647013028j),(-0.04272493643756738+0.19230613368900673j),0j,0j,(0.3410928773417485+0.2135157240097122j),(0.302623915201271-0.022330825627371292j),0j,(0.05097391568102668-0.18361552611223764j),0j,0j,0j,0j,(-0.07146810407349645+0.1717971524319775j),(-0.1881578766674504-0.10146281286795665j),0j,(0.41530236486160954+0.36953446558355596j),0j,0j,0j,(-0.04209718176671365-0.15612527231630752j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.005269017861713144+0.0482250206922341j),(-0.058579364519405-0.12322522164165059j),0j,(-0.2007960955673851-0.056321469624598886j),0j,0j,0j,(0.3029178313859895-0.022155923639211927j),0j,0j,0j,0j,0j,0j,0j,(-0.035653995818218584+0.1536176889103053j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
23.75,0j,0j,0j,(0.0014718486345861592+0.1420743759762946j),0j,(-0.027276230565329886-0.08238806748618611j),(0.04862106826436771+0.038934351741868295j),0j,0j,(0.2523543328542699+0.19741160117356193j),(0.20404090558058718-0.10648480032968315j),0j,(0.11940423187916847-0.35985046373003465j),0j,0j,0j,0j,(0.0016393864594939946-0.09879433081952999j),(0.15661539211260847-0.15139177135810958j),0j,(-0.5080955506376772+0.2682263733706021j),0j,0j,0j,(0.03248961424371298-0.350931627148j),0j,0j,0j,0j,0j,0j,0j,0j,(0.025068524201679307+0.12319370274806993j),(-0.08482093049856906-0.2143888229494194j),0j,(0.14317494851432766-0.11505164340682357j),0j,0j,0j,(0.20379120771659814-0.10638112240126228j),0j,0j,0j,0j,0j,0j,0j,(0.038736924870338696+0.021285193438614753j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
25.0,0j,0j,0j,(-0.10124853590030058-0.09555542111605567j),0j,(0.08899591072028853+0.1722994368985138j),(0.035573567673815-0.16165687589912395j),0j,0j,(0.08084091332457922-0.11651133250970988j),(0.06852418884123115+0.156225554448495j),0j,(-0.02259531966820926-0.12612242836815096j),0j,0j,0j,0j,(0.07574204361986345+0.11925662449730225j),(-0.16331738215314684-0.07937382138037283j),0j,(-0.16053917632500564-0.7485648019034947j),0j,0j,0j,(-0.050700482639111394-0.10232857257712874j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.14256791704519856-0.0760466254808332j),(0.2163500676050415+0.16719012420756024j),0j,(-0.16224008246386704-0.09800477308032962j),0j,0j,0j,(0.06848371719015381+0.15585107707550158j),0j,0j,0j,0j,0j,0j,0j,(0.07587796256460613-0.16234102104839515j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
26.25,0j,0j,0j,(-0.12523169746206972+0.0005192770446391104j),0j,(0.19122973518105574+0.006634148332245654j),(-0.09443243985490726+0.11788184708355745j),0j,0j,(-0.38400978438058475-0.2922332079734923j),(0.17492736734833622-0.08659206300696218j),0j,(0.3302514478042136-0.09305916357369104j),0j,0j,0j,0j,(0.16308352609292281+0.07022927098714189j),(0.1249141046715155+0.014158911984054803j),0j,(-0.04277809574193513+0.34317678545256874j),0j,0j,0j,(0.29675582269339024-0.1657854712453432j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.06429328433189813+0.03548256254692635j),(0.19337932937900149-0.37894252792911287j),0j,(0.08836480064575317+0.012060163729790657j),0j,0j,0j,(0.1749386664010042-0.08646892318881827j),0j,0j,0j,0j,0j,0j,0j,(-0.11858848333666439+0.08507748535723411j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
27.5,0j,0j,0j,(0.011942127070434218-0.1950717940304291j),0j,(-0.2855941801284364-0.1409784687108792j),(-0.10093673885581068+0.04408001647336838j),0j,0j,(0.42856420017282787-0.054067577507472556j),(0.11314160490809469-0.1826089952631358j),0j,(0.1666671205367728+0.15917356627303414j),0j,0j,0j,0j,(-0.27190033324559837-0.18211835746694388j),(-0.056005219267500295+0.05448622114690216j),0j,(0.17819683175570694-0.3887524227459547j),0j,0j,0j,(0.23856516535212036+0.09726965737752696j),0j,0j,0j,0j,0j,0j,0j,0j,(0.004951540978425316-0.16480811912107116j),(0.19212304773157143+0.25476735176979837j),0j,(-0.0010241858622088238+0.04454975145772498j),0j,0j,0j,(0.11335808335488934-0.1824905662551171j),0j,0j,0j,0j,0j,0j,0j,(-0.1489884493067694+0.024141081883362593j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
28.75,0j,0j,0j,(0.019718520408400955+0.008246707457306574j),0j,(0.11528620029502548-0.22838246815903568j),(-0.26684231323229834-0.16876445327850337j),0j,0j,(-0.08255754487857087-0.029085456779094042j),(0.03235588593887651+0.2395353916023539j),0j,(0.1638542081938035-0.12926330407993517j),0j,0j,0j,0j,(0.1121133934006427-0.16417083912606886j),(0.15896444318732517-0.2490665627562057j),0j,(0.1501416209016832+0.17482605845954247j),0j,0j,0j,(0.15897845549168152-0.16376058236728308j),0j,0j,0j,0j,0j,0j,0j,0j,(0.04495650679306905+0.01124851807864168j),(-0.5031886146083475-0.120285037205134j),0j,(0.11386200990665973-0.18152279938771437j),0j,0j,0j,(0.03236101446219879+0.23973684925455266j),0j,0j,0j,0j,0j,0j,0j,(-0.2474483699861133-0.2392887566319272j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
30.0,0j,0j,0j,(0.2186908882010151+0.2002714800547511j),0j,(0.022131228800872857-0.19314119484394549j),(0.031158968831059203+0.2555140125278378j),0j,0j,(0.05455431793577981-0.05106711590417071j),(0.12418549554689143+0.2896447373480816j),0j,(-0.0982221200552108-0.16637051713111853j),0j,0j,0j,0j,(0.02764858163067035-0.14881364605207426j),(0.18674110942968727-0.012240988359163516j),0j,(-0.22355685789587895+0.06126217551424283j),0j,0j,0j,(-0.17486879527202182-0.15167872783122707j),0j,0j,0j,0j,0j,0j,0j,0j,(0.2679907534703255+0.10690026907736382j),(-0.43526865152014454+0.13918739490719514j),0j,(0.16802973550237332+0.05826144504880323j),0j,0j,0j,(0.12428572082653293+0.28953254774109366j),0j,0j,0j,0j,0j,0j,0j,(0.0006814578244808689+0.27848759768083226j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
31.25,0j,0j,0j,(0.03024566336174593-0.041026627036801086j),0j,(-0.5167333127959269-0.03347779768619932j),(-0.05480613029986913-0.07626219519969452j),0j,0j,(-0.3223566422642064+0.19470677381269072j),(0.1325636329476218-0.16810079252256366j),0j,(0.009315419798515762+0.05128462222328644j),0j,0j,0j,0j,(-0.4869849554034491+0.03640132215228135j),(0.15086208530431633-0.099608498191356j),0j,(0.027752753373072783+0.12917770080528718j),0j,0j,0j,(0.04477007319440989+0.05629865402137144j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.021311438472637008-0.06649156768253771j),(-0.2689930237548195+0.2379598254471117j),0j,(0.202357967950799-0.049130444736766116j),0j,0j,0j,(0.13270410415368505-0.16807444761806262j),0j,0j,0j,0j,0j,0j,0j,(-0.05462749106116778-0.10109762169140667j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
32.5,0j,0j,0j,(0.2601245083564624-0.06609724156792118j),0j,(-0.059812323314488866+0.15917189632810141j),(0.07582914160594588+0.06646122236408104j),0j,0j,(0.0870949665307493+0.503587019586158j),(0.20389840411563614-0.3323910372846707j),0j,(-0.16022062962302-0.023252547517747385j),0j,0j,0j,0j,(0.03836478854214963+0.19844828517037766j),(0.17148062502950864-0.12405702998259018j),0j,(-0.07111523126587935-0.13026107413813579j),0j,0j,0j,(-0.1354612602702694+0.009301832079903056j),0j,0j,0j,0j,0j,0j,0j,0j,(0.2689269159196437-0.12814468971690468j),(-0.15044361033503187-0.0431916987008384j),0j,(0.20807274417896804-0.07984231616490406j),0j,0j,0j,(0.20384140219085578-0.3329230871920757j),0j,0j,0j,0j,0j,0j,0j,(0.030446782940191798+0.08422157946759512j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
33.75,0j,0j,0j,(0.02544087884796817-0.06595364945312411j),0j,(-0.031077114626288968+0.09189241275019544j),(-0.08091190744444746-0.1464961536862894j),0j,0j,(-0.1880400862403346+0.008118961237929713j),(0.4016457906594738-0.009275053086102391j),0j,(-0.3132263577216683+0.03024858190218504j),0j,0j,0j,0j,(-0.02298266537658779+0.11843170376998592j),(-0.04925655083260361-0.1421033778553842j),0j,(-0.13303104515342437+0.09379779725904455j),0j,0j,0j,(-0.2976985893093611+0.10043458334445426j),0j,0j,0j,0j,0j,0j,0j,0j,(0.03834606737430886-0.14740865934394196j),(-0.31937014538156594-0.41712668869729896j),0j,(-0.10054368663517432-0.051327651056353216j),0j,0j,0j,(0.4015528220283099-0.009824956743095647j),0j,0j,0j,0j,0j,0j,0j,(-0.04272365341555423-0.1557127800764935j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
35.0,0j,0j,0j,(-0.17245493572959503+0.2056762340022253j),0j,(-0.2723356638550888+0.05858545348158565j),(0.010293182292956699-0.1890945181315029j),0j,0j,(0.3146716082315382-0.03792496628648475j),(0.08459570263504637+0.29445027249191946j),0j,(0.005499010921757884+0.13017118699521002j),0j,0j,0j,0j,(-0.334134386422435-0.005223514850107254j),(0.054395244735832286+0.08589950594882823j),0j,(-0.21480738715947784+0.22483012194540572j),0j,0j,0j,(0.011697443548360456+0.11130386979064583j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.14858325659657895+0.16711051134964683j),(0.0014528658227618008-0.4303807072229525j),0j,(-0.037393292201789746+0.09631407789110209j),0j,0j,0j,(0.08464185047710969+0.29467042573648755j),0j,0j,0j,0j,0j,0j,0j,(0.07780699375951253-0.1613175359100591j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
36.25,0j,0j,0j,(0.18617110013728172+0.19953273869990257j),0j,(-0.1453201709266924-0.012157513089519737j),(-0.14119929176576243+0.027318717151815282j),0j,0j,(0.2959707582404459-0.26108478412909386j),(0.027256566050924427-0.14326959679093265j),0j,(0.060755922203314446-0.23377090265792716j),0j,0j,0j,0j,(-0.21592732560375877-0.005590072282125047j),(0.009621544216026831+0.10358579684546612j),0j,(0.012404700522916423+0.017102231046240673j),0j,0j,0j,(0.005990752963638102-0.2567008826396713j),0j,0j,0j,0j,0j,0j,0j,0j,(0.2523183956248758+0.22810395671697603j),(0.07981557211243814-0.5885615972703728j),0j,(-0.046798878439130276+0.09722982147437834j),0j,0j,0j,(0.027925393218677957-0.14295485657527982j),0j,0j,0j,0j,0j,0j,0j,(-0.15163617834742957+0.004898381042728439j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
