,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
25.2,0j,0j,0j,(-0.12211960365499944+0.1083767375084645j),0j,(0.3251204577437682+0.24175323932943685j),(0.20749378071174324+0.013601887423577874j),0j,0j,(0.02095217169920144-0.1189462970575855j),(-0.13209040773879632-0.2161795227432106j),0j,(-0.0383978255723186+0.02458332874175988j),0j,0j,0j,0j,(0.3430238061386642+0.259585151122486j),(0.0098553638766401+0.3628038941572295j),0j,(-0.2559481643222674-0.04793332886803882j),0j,0j,0j,(0.005394735313444846-0.006402891539126727j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.03684146637686689+0.10444567018699j),(-0.030456977649708436+0.17771120197267018j),0j,(0.009853247836109219+0.3630475442783464j),0j,0j,0j,(-0.13202837730870157-0.2158169813640963j),0j,0j,0j,0j,0j,0j,0j,(0.22157521213875547+0.10332849586929829j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
26.46,0j,0j,0j,(-0.2618454642820694-0.001594120023054528j),0j,(-0.08859102712253342-0.3277262387973554j),(-0.14934043878389847-0.004956056724270181j),0j,0j,(-0.37623585919928376+0.055424534900519844j),(-0.15924061187689523+0.26093934180118306j),0j,(0.17812856599951063+0.051279483360200204j),0j,0j,0j,0j,(-0.09971191402282781-0.23386942064551772j),(0.050597110013295046+0.10409922616989957j),0j,(0.14989808386876902-0.19883623838202835j),0j,0j,0j,(0.11880801806562474-0.03412525079424645j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.30414334949447686+0.09691196520792986j),(0.16043548910814698-0.2890174132525757j),0j,(0.050670107914829725+0.10400772953189974j),0j,0j,0j,(-0.15890505792298065+0.2606636577045146j),0j,0j,0j,0j,0j,0j,0j,(-0.19609222532840517-0.09952026399920069j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
27.72,0j,0j,0j,(-0.2811639883195883-0.052262751129622864j),0j,(-0.11666475789338515+0.10724353584971516j),(0.06017584804564275+0.08464117451350263j),0j,0j,(0.09930433309639318+0.04873045781671581j),(-0.15006098554231936+0.36524538549089647j),0j,(0.24365277010873412+0.01567731805080111j),0j,0j,0j,0j,(-0.13102089089091634+0.2191827639359804j),(-0.009180520282377886-0.03832970029287011j),0j,(0.2323204397258799-0.3492082239502938j),0j,0j,0j,(0.14441064829669625-0.08262610497748275j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.3619501993475107+0.06924854548525343j),(0.15588996511536465+0.2386116632465042j),0j,(-0.009134869905036683-0.03843191405886121j),0j,0j,0j,(-0.14992871230044585+0.36519265393563455j),0j,0j,0j,0j,0j,0j,0j,(0.07109091261305689+0.06845798215111135j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
28.98,0j,0j,0j,(-0.03994276516715874+0.10442558822042558j),0j,(-0.07039296344623669-0.04383261892636593j),(-0.12004899939050817-0.21460377924492216j),0j,0j,(0.17711031443150976-0.4038152926881012j),(-0.06544506854471425-0.047453771959543894j),0j,(-0.06810493739091014+0.06633021787215004j),0j,0j,0j,0j,(-0.06223353213510262-0.0498175565543133j),(-0.106513810186494-0.041507105672202074j),0j,(-0.5766416042533178+0.34871954353995016j),0j,0j,0j,(-0.031453545763498084+0.07183168151234091j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0092896456782713+0.09476370371659058j),(0.22765472922544305-0.24191527912621366j),0j,(-0.10655278045209036-0.04158559546436399j),0j,0j,0j,(-0.06524191058379046-0.04745581108628924j),0j,0j,0j,0j,0j,0j,0j,(-0.07370559389117992-0.2932852398230723j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
30.240000000000002,0j,0j,0j,(-0.1235276683783035-0.1233896852416651j),0j,(-0.008891053768177413-0.10718053754744439j),(-0.09990843492292907-0.12515157572782104j),0j,0j,(-0.10258050795019463+0.2748594291063685j),(0.09172129204525964-0.08343993316065262j),0j,(-0.23426534756005835+0.3488637862358167j),0j,0j,0j,0j,(-0.10972096476838493-0.13060422231990426j),(-0.1259027006192287+0.024642229210088913j),0j,(-0.4354046845515104+0.11111588056008989j),0j,0j,0j,(-0.04756081712697588+0.42485972633048386j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.1390425453444699-0.05199216570671797j),(0.23606621411149842+0.26836224550429344j),0j,(-0.12575542192157327+0.02453893340418635j),0j,0j,0j,(0.09191969416536248-0.08320362850826331j),0j,0j,0j,0j,0j,0j,0j,(0.017110304419421546-0.20533685340214813j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
31.5,0j,0j,0j,(-0.10371550827483256+0.14170869522745327j),0j,(0.19684251903807795-0.02849796962743449j),(0.07710859922571521+0.1965594452667529j),0j,0j,(0.17333271119895352+0.09711823248943811j),(-0.23335046064438486-0.1514430041720455j),0j,(0.03234902745932863-0.33585962265086977j),0j,0j,0j,0j,(0.29894848671791996+0.0004381211510786076j),(-0.27573026734702155-0.01569721402056945j),0j,(-0.03993401013302443-0.23832699530935697j),0j,0j,0j,(-0.09813210280704687-0.3784913885180311j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.02775849243606336+0.11332427978841442j),(-0.038976567646231766-0.2379575089200776j),0j,(-0.2759502660034914-0.015601060024979935j),0j,0j,0j,(-0.23354061499681436-0.151497950804249j),0j,0j,0j,0j,0j,0j,0j,(-0.06079611998076459+0.21919990977614884j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
32.76,0j,0j,0j,(-0.00491110228809007-0.02098015655545358j),0j,(-0.09711087209966109+0.419115843742007j),(-0.1356447844021074+0.07124225783239035j),0j,0j,(-0.07341105358483735+0.0683673118016771j),(-0.08659952189046612-0.2497189261587825j),0j,(-0.03001682204219735-0.021645538635845576j),0j,0j,0j,0j,(-0.09699867253158787+0.414070288983392j),(0.11198056815977449-0.13653738570788326j),0j,(-0.22089669502597892-0.4809200665465165j),0j,0j,0j,(0.004826591342992884-0.04590101706150437j),0j,0j,0j,0j,0j,0j,0j,0j,(0.027963936498526736-0.05583924981567999j),(-0.22595158884675587-0.14824111074480445j),0j,(0.11182276503054059-0.13673535956496413j),0j,0j,0j,(-0.08688271634009624-0.24981245701174454j),0j,0j,0j,0j,0j,0j,0j,(-0.18444669477073597+0.0576168353015599j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
34.02,0j,0j,0j,(0.12213451418972954+0.1216518286007379j),0j,(-0.033841553475897984+0.4960930851783791j),(0.02927246670543733+0.050933621440968156j),0j,0j,(0.1169161977218087+0.1117689566280802j),(0.10807068143967123-0.014600273231829615j),0j,(-0.37872520315588-0.01770555130302867j),0j,0j,0j,0j,(-0.0042672392919239355+0.38942781351719014j),(-0.1949870110661026+0.10077940394451057j),0j,(-0.0024518779545375374-0.19184178783380867j),0j,0j,0j,(-0.3408536703716912+0.1584017979682577j),0j,0j,0j,0j,0j,0j,0j,0j,(0.17349961310151518+0.08090040439393952j),(0.011307133451185516-0.2406039854204821j),0j,(-0.1950560918454924+0.10061736655316741j),0j,0j,0j,(0.10778007020931668-0.014699958913780623j),0j,0j,0j,0j,0j,0j,0j,(-0.04516943509610178+0.05603412819835911j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
35.28,0j,0j,0j,(0.10027399211961163+0.16704511554651527j),0j,(-0.0721585590697915+0.18967631175198366j),(0.27378013969205456+0.028463232674182645j),0j,0j,(0.21169902111454428+0.40985570202276256j),(0.08012060545640057+0.09381028158334721j),0j,(-0.1428046763565797-0.21932247327162618j),0j,0j,0j,0j,(0.010235634978515547+0.13775861589060262j),(0.1683097938486315-0.10259173755525224j),0j,(-0.38487183036411254+0.15704138685307395j),0j,0j,0j,(-0.231474733165087-0.11793162526658979j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1485981262097572+0.13542948593980814j),(0.23937311578701226-0.23585825127283805j),0j,(0.16839998465814426-0.10259676452039822j),0j,0j,0j,(0.08009107577861094+0.0937548435589246j),0j,0j,0j,0j,0j,0j,0j,(0.18811726055893105+0.08681786878380235j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
36.54,0j,0j,0j,(-0.04774659044640217+0.18272487375109614j),0j,(-0.15081216807167147-0.1751238256291936j),(-0.25254586442317856-0.11871105617137336j),0j,0j,(0.11260310639279468+0.1731949604859941j),(-0.14596491388709001-0.17250821236246702j),0j,(-0.0023887919348596076+0.09684680042201846j),0j,0j,0j,0j,(-0.13273596408688224-0.16553007116262214j),(-0.005046915535879668-0.02517179157418501j),0j,(0.3484376334521875+0.3869530917700641j),0j,0j,0j,(0.058647809231866556+0.04615764860693353j),0j,0j,0j,0j,0j,0j,0j,0j,(0.05174219336312963+0.1427608984707724j),(-0.5267690808227686-0.0769562371075437j),0j,(-0.0049677317510936824-0.02530786807252378j),0j,0j,0j,(-0.14593503946221847-0.17281043784052125j),0j,0j,0j,0j,0j,0j,0j,(-0.19853109411295355-0.09912559167172943j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
