,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
34.0,0j,0j,0j,(0.09295518152947317-0.08357036321678923j),0j,(0.04418388539545646+0.015395812846441731j),(0.12412242321492091-0.1575738855623708j),0j,0j,(-0.8083791278974328-0.4317687634073998j),(0.044144457311054236+0.015364448311162598j),0j,(0.09298711422004195-0.08339217243248276j),0j,0j,0j,0j,(0.07411717922262237+0.008588120560360707j),(0.12369679538643805-0.14590145264592566j),0j,(0.12375409438088236-0.1456577170651652j),0j,0j,0j,(0.07418013039830998+0.008617336175506491j),0j,0j,0j,0j,0j,0j,0j
35.0,0j,0j,0j,(0.002430058219479579-0.08931954603604836j),0j,(-0.43161601443846936+0.049137787180206144j),(0.10638338450674+0.012512614601370611j),0j,0j,(-0.313628885790253-0.45487469811615444j),(-0.4316564783141958+0.04903151692867022j),0j,(0.0025992417174790713-0.08919792071064661j),0j,0j,0j,0j,(-0.1661349729688338+0.2739607616594434j),(0.20005937468638418-0.04803582973125337j),0j,(0.2000274914811705-0.04792643105961057j),0j,0j,0j,(-0.16595422362975767+0.27391869490773585j),0j,0j,0j,0j,0j,0j,0j
36.0,0j,0j,0j,(-0.01600347424825786-0.002816337622288628j),0j,(0.3259316941048002-0.2751369284655145j),(-0.3918722050161098-0.014090880279318763j),0j,0j,(-0.08306643200804206-0.058829804701107755j),(0.32610653110854204-0.27503899032232143j),0j,(-0.016058658285785288-0.0026771859634438858j),0j,0j,0j,0j,(-0.27957514006865214-0.08166907743494484j),(-0.27740947071179645+0.27195960600119773j),0j,(-0.2773760133712394+0.27199423783616883j),0j,0j,0j,(-0.27948241923720907-0.08151661784744985j),0j,0j,0j,0j,0j,0j,0j
37.0,0j,0j,0j,(0.08034281389512661-0.042083512090531336j),0j,(0.2754831622254724+0.3484830860127564j),(-0.31748274274463734-0.23287858557453542j),0j,0j,(0.12489973320568595-0.2145064141352162j),(0.2755662766414993+0.3486619105182418j),0j,(0.08043084076806647-0.04201621148980973j),0j,0j,0j,0j,(-0.21424445882879695+0.20787522199191777j),(-0.26921810454169537+0.1563531967810577j),0j,(-0.26922995769545804+0.15640334571488754j),0j,0j,0j,(-0.21406689037789609+0.20798222196807936j),0j,0j,0j,0j,0j,0j,0j
38.0,0j,0j,0j,(0.30522537538771183+0.054752977570358755j),0j,(-0.18120830488920103+0.16112774464376217j),(0.08313029041282972-0.20031698125284098j),0j,0j,(0.5124635326888167+0.5428004375529514j),(-0.1812658712197719+0.16124638728118465j),0j,(0.30536007024762185+0.05483303783730871j),0j,0j,0j,0j,(-0.18972616426083788+0.039803196202956366j),(-0.05916485210078641+0.042036074454212286j),0j,(-0.05907879207814552+0.04191844437290869j),0j,0j,0j,(-0.18960245121084457+0.03998419707225001j),0j,0j,0j,0j,0j,0j,0j
39.0,0j,0j,0j,(0.1187695479696933+0.2863738165510338j),0j,(0.19003205433344258+0.10295678102682529j),(0.17210307958038243-0.10754750071859803j),0j,0j,(-0.7340566582285029+0.2067002850196811j),(0.18995052779006472+0.10290688846783569j),0j,(0.11879176456655764+0.2865345008624457j),0j,0j,0j,0j,(0.13843804553197755+0.10279185029627053j),(0.07351904446951368-0.10309277747891865j),0j,(0.07356690996378737-0.10300199893851755j),0j,0j,0j,(0.13843336306541087+0.10289398013967781j),0j,0j,0j,0j,0j,0j,0j
40.0,0j,0j,0j,(-0.13785637445857746-0.09598118724295063j),0j,(0.13664107528548408-0.12428066533405042j),(-0.31174822606617536+0.20102674513297353j),0j,0j,(0.2023424290968882+0.4050277634588992j),(0.1366563254408687-0.12420251928388264j),0j,(-0.13789510460459095-0.09610616628243931j),0j,0j,0j,0j,(-0.01739372473158282-0.22322890464927803j),(-0.42410438227090996+0.19063696215384063j),0j,(-0.4241719044126173+0.19049994695661013j),0j,0j,0j,(-0.01744951000580129-0.22331200644076135j),0j,0j,0j,0j,0j,0j,0j
41.0,0j,0j,0j,(0.0440323957757259-0.002984024109911813j),0j,(0.26820162917875034-0.4363151729011507j),(0.04723619108736393+0.032571096871469835j),0j,0j,(0.05646047529424017-0.08102954524671233j),(0.26827098094334945-0.43633830985273175j),0j,(0.04400999250200965-0.0028761309876579096j),0j,0j,0j,0j,(-0.07930907605987478-0.10647735428012978j),(0.19165825335031403+0.41813690451317476j),0j,(0.19157639724266087+0.41821828278151485j),0j,0j,0j,(-0.07928105621222344-0.10632805039075767j),0j,0j,0j,0j,0j,0j,0j
42.0,0j,0j,0j,(-0.13575889418705356-0.17149230793220907j),0j,(0.255791971979621-0.2666453273522549j),(-0.4191928870612055-0.14138372420107365j),0j,0j,(-0.4237145336819065-0.30788557569498437j),(0.2558859833760041-0.2666633438280618j),0j,(-0.1356850695726578-0.17141465398947148j),0j,0j,0j,0j,(-0.06542511620834383+0.010949455275098986j),(0.040093048923976214+0.2731393363559529j),0j,(0.04011035465665483+0.2731485510163675j),0j,0j,0j,(-0.06524956907421399+0.01101447783520005j),0j,0j,0j,0j,0j,0j,0j
43.0,0j,0j,0j,(-0.1975757782065114+0.10827565190028511j),0j,(0.27498910489997547+0.004023381007797967j),(-0.08863012488105367+0.4182596902575182j),0j,0j,(-0.5308995540686926+0.003397355769615029j),(0.275011666507557+0.0039119876715626445j),0j,(-0.1975928642020409+0.10819079695133735j),0j,0j,0j,0j,(0.2267706260690801+0.08470128115863866j),(0.2875288830381741+0.005310113918025147j),0j,(0.2875254415585967+0.00527783946810878j),0j,0j,0j,(0.2267238442812844+0.08452826886497902j),0j,0j,0j,0j,0j,0j,0j
44.0,0j,0j,0j,(0.21269013639267836+0.036745211023892915j),0j,(-0.17663319754822868-0.1451362447257362j),(-0.2467445654866642-0.07785528614548964j),0j,0j,(0.31169761251725275+0.5573379658792312j),(-0.17664568453808013-0.14504309567908463j),0j,(0.21280343626207449+0.03676302633801558j),0j,0j,0j,0j,(-0.0843905334672927+0.005820525692175595j),(-0.3192130338521309+0.23401592547080907j),0j,(-0.3191558373276301+0.2339501354323604j),0j,0j,0j,(-0.08427161623723034+0.005886302346810597j),0j,0j,0j,0j,0j,0j,0j
45.0,0j,0j,0j,(-0.21600552716122706-0.20439521910086905j),0j,(-0.21795960916723206-0.1872993570034188j),(0.26307077348636+0.19620470759418393j),0j,0j,(0.2647602264401829-0.3300079616981157j),(-0.21792055965234575-0.18736590465835815j),0j,(-0.2161267262978311-0.20438325570845642j),0j,0j,0j,0j,(-0.21226685815512544-0.1881532980193718j),(0.2839888394078903+0.15655970063919916j),0j,(0.2838230502029877+0.1565909357714778j),0j,0j,0j,(-0.21235355003113243-0.18815585737514237j),0j,0j,0j,0j,0j,0j,0j
46.0,0j,0j,0j,(-0.14667733604309524-0.24108801406051084j),0j,(0.2503882306784111-0.1747453752574027j),(-0.07969270386930315+0.175445654116656j),0j,0j,(-0.1747576072150065-0.09594396131713245j),(0.25048930411323-0.17472172841579914j),0j,(-0.1468422138099414-0.24108863172816014j),0j,0j,0j,0j,(-0.03390867495965773-0.24338224485430915j),(-0.3481411310051729+0.32719885707262547j),0j,(-0.34822092608037264+0.3271429392918308j),0j,0j,0j,(-0.03401789343229671-0.2433352031706672j),0j,0j,0j,0j,0j,0j,0j
47.0,0j,0j,0j,(-0.09515350520223113+0.0676145770235056j),0j,(0.2798792500925545-0.2181911722228049j),(-0.07029744955686215-0.09270417581299986j),0j,0j,(-0.37353310708500953+0.09966522016870813j),(0.2800094741585708-0.21834116791400116j),0j,(-0.09502791464288346+0.06772747690747302j),0j,0j,0j,0j,(0.11410313732148793+0.015793598510852824j),(0.3661206172195284+0.3626379085093255j),0j,(0.3661976131955529+0.3626647525893602j),0j,0j,0j,(0.11422143549753863+0.015824116473629503j),0j,0j,0j,0j,0j,0j,0j
48.0,0j,0j,0j,(-0.150793106095982+0.1754398578775591j),0j,(0.0021643637913601813-0.20055966869687764j),(-0.17779241026347062+0.3563471317237478j),0j,0j,(-0.33900287793240585+0.5410336676426084j),(0.002007658133158674-0.20067409803586883j),0j,(-0.15088515129637126+0.17536280877500643j),0j,0j,0j,0j,(-0.09286736507017584-0.12519537332675884j),(0.00032940615913792937-0.314233750996248j),0j,(0.0003704889957666935-0.31438464225668405j),0j,0j,0j,(-0.09301408085566745-0.12528533268003356j),0j,0j,0j,0j,0j,0j,0j
49.0,0j,0j,0j,(0.2740638740306786+0.0809141796743391j),0j,(0.09148876899269567-0.39095351585006427j),(0.178950540590968-0.14519527809160612j),0j,0j,(0.3636717506117623+0.3690219241031473j),(0.09149652107650785-0.3908508114631547j),0j,(0.27414449755709835+0.0810673468732374j),0j,0j,0j,0j,(0.1080623116458173-0.04153024000749131j),(-0.28456860667389183+0.044548040454979974j),0j,(-0.28457995339170067+0.04441401339048087j),0j,0j,0j,(0.10813097325362672-0.04132745468586707j),0j,0j,0j,0j,0j,0j,0j
50.0,0j,0j,0j,(0.042819252663078254+0.1272784246919903j),0j,(0.30123773060435954-0.0388154881890236j),(-0.046269181807232974-0.45129867959801145j),0j,0j,(-0.1441480991363375-0.04430825042481008j),(0.3012256389133634-0.03866259227515048j),0j,(0.0429054836344387+0.12736993121882415j),0j,0j,0j,0j,(0.12383506109695071+0.08438296436740905j),(-0.28156506569229617-0.41684177371022785j),0j,(-0.281344198018794-0.41681691111498637j),0j,0j,0j,(0.12386045886296554+0.0845171186719734j),0j,0j,0j,0j,0j,0j,0j
