,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12.0,0j,0j,0j,(0.14492234573299387+0.09736717983576115j),0j,(-0.18089267867514772+0.13058794134183205j),(0.0982013530761662-0.355681158207304j),0j,0j,(0.01880192129372546-0.13690360463108187j),(-0.18089864360850674+0.13064894755035023j),0j,(0.14494074155900558+0.09724336441670135j),0j,0j,0j,0j,(0.05620225186714725+0.1674124927720441j),(0.3098574956921429-0.4635920662635662j),0j,(0.30991612721460693-0.4635672985682882j),0j,0j,0j,(0.056261659141220915+0.16736961489352237j),0j,0j,0j,0j,0j,0j,0j
13.0,0j,0j,0j,(0.0760979304143903+0.05355493484464717j),0j,(-0.25854634812664934+0.3878214931429047j),(-0.005094468469063473+0.15185088789066598j),0j,0j,(0.2734728772581777+0.019815679801735653j),(-0.25852303231521784+0.3879243236649606j),0j,(0.0759954869710972+0.053550893410254846j),0j,0j,0j,0j,(-0.038861214257053606+0.10551539106265385j),(-0.31520366534195715-0.33606631477479043j),0j,(-0.31525804423897796-0.33598904811067604j),0j,0j,0j,(-0.038917887118897806+0.10551582463469943j),0j,0j,0j,0j,0j,0j,0j
14.0,0j,0j,0j,(0.1173089765341877+0.25133987422976856j),0j,(-0.141816569015102-0.05036037466170357j),(0.24446291105426918+0.4091579664669757j),0j,0j,(0.30370523466590216+0.6003938999803012j),(-0.14185481557530957-0.05029793644081425j),0j,(0.11729129444985766+0.25141163203352523j),0j,0j,0j,0j,(-0.028552620358646003-0.0005126180085923207j),(-0.03318549025219368-0.24194728739123278j),0j,(-0.033330348263292134-0.24194313490520886j),0j,0j,0j,(-0.028568151810978954-0.00040359312873094067j),0j,0j,0j,0j,0j,0j,0j
15.0,0j,0j,0j,(0.10058074269306072-0.16673856929314912j),0j,(-0.40121561248560367-0.07427436853886174j),(-0.11017796546509875-0.2518728485971976j),0j,0j,(0.4369411263202295-0.20076042355532558j),(-0.4012086388647302-0.07431007064802134j),0j,(0.1006046601207404-0.16685076268700869j),0j,0j,0j,0j,(-0.13224079440187833+0.0038911493043510235j),(-0.19983048147186222+0.29110245423495623j),0j,(-0.19986820825997476+0.29108196370693024j),0j,0j,0j,(-0.13218669753271664+0.003729257447492723j),0j,0j,0j,0j,0j,0j,0j
16.0,0j,0j,0j,(0.20512526813455362-0.011640746365441337j),0j,(-0.14783626537031333-0.18130606868610014j),(-0.2920641190394107+0.21203825983447008j),0j,0j,(0.25820651493466196+0.2743702168460549j),(-0.14784114786967748-0.18132090362730977j),0j,(0.20497204479611747-0.011637338089334703j),0j,0j,0j,0j,(0.07398937667548341-0.029429652127018122j),(-0.19159027326846673+0.47322771990604384j),0j,(-0.19169195847036596+0.4731879650904429j),0j,0j,0j,(0.07380836681939884-0.029562778264900322j),0j,0j,0j,0j,0j,0j,0j
17.0,0j,0j,0j,(0.12700175378768339+0.29235354038896555j),0j,(0.07877238524807574+0.31989016589896124j),(-0.24681137341421777-0.2485987527979106j),0j,0j,(0.02613012401271178-0.03366345190617647j),(0.07875594462521668+0.3199194204954312j),0j,(0.12683990911427706+0.2922393918381222j),0j,0j,0j,0j,(0.11104179183546749+0.2981154925304124j),(-0.23182268160208758-0.26969208974271286j),0j,(-0.23187447724635146-0.2697758034323178j),0j,0j,0j,(0.11097029831528141+0.2979109276214429j),0j,0j,0j,0j,0j,0j,0j
18.0,0j,0j,0j,(-0.25468590736893604-0.21346652046548925j),0j,(0.16703491884297408-0.12558109956041796j),(0.07618709023985931+0.07302884773886165j),0j,0j,(-0.5473890923178917-0.07904439686562839j),(0.167065632178862-0.12565953836052499j),0j,(-0.25451633957364667-0.21350733562452023j),0j,0j,0j,0j,(-0.03647127282098367-0.09137475191491931j),(-0.13926429531582646+0.3979424821330778j),0j,(-0.13914631604054353+0.39795622017960786j),0j,0j,0j,(-0.03629256496249639-0.09126817006627017j),0j,0j,0j,0j,0j,0j,0j
19.0,0j,0j,0j,(-0.09567864324707956-0.1271099507713016j),0j,(0.05282086276104532+0.2905440515485102j),(0.2128570083659106-0.13643226484010904j),0j,0j,(-0.20061064532760206-0.4525770780884967j),(0.05283351081393663+0.29046592842855445j),0j,(-0.09560704789590017-0.12727327286160928j),0j,0j,0j,0j,(0.09415037426435406+0.22979095601593144j),(-0.11210704617692563+0.398466458621124j),0j,(-0.11200718534708018+0.3984382030255301j),0j,0j,0j,(0.0943569642980281+0.2297296124640978j),0j,0j,0j,0j,0j,0j,0j
20.0,0j,0j,0j,(-0.09414509950977101-0.175274884609179j),0j,(-0.046760253207970975+0.24919998192532467j),(-0.10211419078764443-0.34574204453040214j),0j,0j,(-0.27679295849174385-0.510065776978544j),(-0.04682633665370613+0.24922086005898575j),0j,(-0.09433314198181098-0.17524194250203784j),0j,0j,0j,0j,(0.15093955205990592-0.1250210720866814j),(0.3524874226228129+0.009883627005481437j),0j,(0.35243068082169193+0.009866407563436458j),0j,0j,0j,(0.15078740466121257-0.12518016440454519j),0j,0j,0j,0j,0j,0j,0j
21.0,0j,0j,0j,(0.11700407239406711-0.14105358215543976j),0j,(-0.3246417338382954-0.40142879081137894j),(-0.0677681518997622-0.028012824152780183j),0j,0j,(0.19772527848766597-0.14480395203020094j),(-0.3246945830503839-0.4014445001416902j),0j,(0.11680580997243258-0.14104821375613935j),0j,0j,0j,0j,(0.1125081613992176-0.20291648797000025j),(-0.02848128166213844+0.33540351164673243j),0j,(-0.028571537783836864+0.3353566341652271j),0j,0j,0j,(0.11243680303127387-0.2031036994398502j),0j,0j,0j,0j,0j,0j,0j
22.0,0j,0j,0j,(0.06172709842229133+0.04188184665566952j),0j,(0.12754718986289326-0.197040259275313j),(-0.45706797161172436-0.016475543533169275j),0j,0j,(-0.2196377971685093-0.2925500515131827j),(0.12752789894573724-0.19701184385479342j),0j,(0.06151804277371148+0.04193545966568036j),0j,0j,0j,0j,(0.168055799997763-0.033818310895888395j),(-0.4707562362947569+0.12976125100125577j),0j,(-0.47084013117169876+0.12972017653844586j),0j,0j,0j,(0.1679452962450837-0.033975753817871754j),0j,0j,0j,0j,0j,0j,0j
23.0,0j,0j,0j,(0.1488211897179272+0.18706014555557646j),0j,(-0.06355015454389806+0.27059603910542757j),(-0.33774396664658857+0.06780213126888664j),0j,0j,(0.2633019412907228-0.4774317148855641j),(-0.0635409542854892+0.27066919682632706j),0j,(0.1486503093265301+0.18721756600146833j),0j,0j,0j,0j,(-0.022968235445231917+0.19815822672882666j),(-0.3377277877425687-0.061077357564626636j),0j,(-0.3378301351635964-0.06103784056832348j),0j,0j,0j,(-0.023126967946011576+0.19809555280124536j),0j,0j,0j,0j,0j,0j,0j
24.0,0j,0j,0j,(-0.33611480475963557-0.19981893173219584j),0j,(0.0938412392533012+0.009484814896878593j),(0.0731339534171804-0.2988418641902923j),0j,0j,(-0.7188027168029675+0.000603749252852382j),(0.09378466961850329+0.009373533643746601j),0j,(-0.33613104665812865-0.2000296413205665j),0j,0j,0j,0j,(0.14183738198924-0.06699597452126252j),(0.05159505944541573+0.07210872068573912j),0j,(0.0517248706358782+0.07212489611933258j),0j,0j,0j,(0.14193470949683812-0.06708230957549938j),0j,0j,0j,0j,0j,0j,0j
25.0,0j,0j,0j,(0.16524874158261543+0.18622740493591938j),0j,(0.4533137121347493-0.10103386861317998j),(-0.2565010423671378+0.08520182844199076j),0j,0j,(0.052844716302093704+0.4396346178524754j),(0.4533526387466313-0.10087589046556644j),0j,(0.16529104687800808+0.18645268694071504j),0j,0j,0j,0j,(-0.033462182465181116-0.2013227274307196j),(0.012119335322457625-0.21426544298358519j),0j,(0.012157781631949666-0.21427171644920623j),0j,0j,0j,(-0.03358797562652596-0.2012510906454116j),0j,0j,0j,0j,0j,0j,0j
26.0,0j,0j,0j,(0.04199718983450494-0.06390570950480821j),0j,(0.1841284582652662+0.39160974739556725j),(-0.050400886201245026-0.29069167578983046j),0j,0j,(-0.1319712006792041-0.084790827607995j),(0.1840986971657663+0.39177448832432243j),0j,(0.0421481323066185-0.06370292040327896j),0j,0j,0j,0j,(-0.11261304988843635-0.18160536885780865j),(0.17219289647092015-0.41920959491137166j),0j,(0.17221161927963013-0.4191107898804197j),0j,0j,0j,(-0.11270349980921184-0.18156778875872445j),0j,0j,0j,0j,0j,0j,0j
27.0,0j,0j,0j,(-0.10781387430481643-0.08369165156257613j),0j,(-0.1524209355046664+0.37394996659895297j),(0.036628850073096866-0.19214516971445966j),0j,0j,(0.17457719465567548+0.20966141669084076j),(-0.152388910091118+0.373944702167079j),0j,(-0.1074869992790909-0.08383209496774204j),0j,0j,0j,0j,(-0.3791091814838946+0.0925532503188049j),(0.03749175452453428-0.3290612435444724j),0j,(0.037501532015111305-0.3290181002687058j),0j,0j,0j,(-0.37913052366225336+0.09268375042460184j),0j,0j,0j,0j,0j,0j,0j
