,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.5,0j,0j,0j,(0.15343663361118198+0.01986773938462858j),0j,(0.43121936615657586-0.28514322705279505j),(-0.22468904062925582+0.24768470560564543j),0j,0j,(0.030019337376407388+0.03350151056333709j),(0.4311054013899185-0.2849607319722744j),0j,(0.15338648405122648+0.0198055210756225j),0j,0j,0j,0j,(-0.09748299559801116+0.14036402386818758j),(-0.045962101820666845+0.3473526194818064j),0j,(-0.04608513136091275+0.3473946107327658j),0j,0j,0j,(-0.09747353354443303+0.1403418225555317j),0j,0j,0j,0j,0j,0j,0j
2.75,0j,0j,0j,(0.001267232069660497+0.1656721405681729j),0j,(0.0383563365970729+0.5638680257334929j),(-0.06747881886422641-0.2931493881024791j),0j,0j,(0.06275521572985945+0.02592407406547181j),(0.03826019521700776+0.5637123245229089j),0j,(0.0012873076052254805+0.16565057464633173j),0j,0j,0j,0j,(-0.1338065492695185-0.08638708689952916j),(-0.2443152710043111-0.1435760023993066j),0j,(-0.244266173616595-0.1437222911466632j),0j,0j,0j,(-0.1337888902671412-0.08638796720931805j),0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,(0.007882780330681401-0.20046629921867726j),0j,(0.2950815529132965-0.49241486727302775j),(-0.15682186932243355+0.24052349621182675j),0j,0j,(-0.13074975001931638-0.14870470047095874j),(0.2951060981681771-0.49224186844678425j),0j,(0.007866232451395904-0.20040691050600434j),0j,0j,0j,0j,(0.11523656883124997+0.11784070855948547j),(0.08896838108667318+0.1854510588044335j),0j,(0.0888117201744951+0.1855046981048928j),0j,0j,0j,(0.11521870145016722+0.1178543991250864j),0j,0j,0j,0j,0j,0j,0j
3.25,0j,0j,0j,(0.08990335189023578+0.23289292019751823j),0j,(-0.2877845840644201+0.4531659566777119j),(0.21610699026732996-0.2114319614758853j),0j,0j,(0.22338992681577496+0.25197776338932054j),(-0.2878022695532899+0.4529961963900171j),0j,(0.08987724230410846+0.23280248713730772j),0j,0j,0j,0j,(-0.13840546244164612-0.09935830115953469j),(-0.03474293292719871-0.1302191797322375j),0j,(-0.03457712494322295-0.13023273168409638j),0j,0j,0j,(-0.13839660114327412-0.09942201625650174j),0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,(0.2302649052469835-0.19038973336868384j),0j,(0.3766556219843641+0.2571431363405573j),(-0.2024731782492155-0.2650761673006396j),0j,0j,(0.35241276570194335-0.3049441843663233j),(0.37650139974135866+0.2571762139219784j),0j,(0.230174703689854-0.1903187742124052j),0j,0j,0j,0j,(-0.09599208808013693+0.14048544457277393j),(-0.09571735855988882-0.02161370755740747j),0j,(-0.09570417331383864-0.021783354279337155j),0j,0j,0j,(-0.09607806684688043+0.14054306749939258j),0j,0j,0j,0j,0j,0j,0j
3.75,0j,0j,0j,(-0.331880310377791-0.059561043806348385j),0j,(0.08344229031025346-0.3331902519361646j),(-0.17458913296770487+0.31500715784348166j),0j,0j,(-0.5134985420040371-0.2502791691928382j),(0.08353193371724792-0.3330976795468851j),0j,(-0.33175769625160706-0.05952165519233432j),0j,0j,0j,0j,(0.16324161803390416+0.04556736224237303j),(-0.024721871415404557+0.10496966983104265j),0j,(-0.024877643051004004+0.10498761587867375j),0j,0j,0j,(0.16335248057543464+0.04562132078217043j),0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,(0.010404179373348948+0.3576711797113944j),0j,(-0.19455624925863527-0.1054663713011498j),(0.3271775135365486+0.16806803233237544j),0j,0j,(-0.330163085933438+0.5529160532472555j),(-0.1944894507345416-0.10556776223050365j),0j,(0.010443413002935498+0.3575532496701061j),0j,0j,0j,0j,(0.08261420414643195-0.15681861027391183j),(0.12102748587072873+0.043894306696820984j),0j,(0.12103053227724066+0.04404460374935984j),0j,0j,0j,(0.08267468033509778-0.1569487848622615j),0j,0j,0j,0j,0j,0j,0j
4.25,0j,0j,0j,(-0.2693378365471937-0.2349868755691945j),0j,(0.11771386332716023+0.06836280843114001j),(-0.339494049651978+0.09341994188978123j),0j,0j,(0.014122847203820163-0.6841564368408061j),(0.11775451793241426+0.0684682836681333j),0j,(-0.26927273591284984-0.2348595536078912j),0j,0j,0j,0j,(-0.011001832113583146+0.19483881749285922j),(-0.12798067925850165+0.05592806543318772j),0j,(-0.12802956240342864+0.055791740222364744j),0j,0j,0j,(-0.01097386094886281+0.19498595212221323j),0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,(0.30562314149124126+0.13997344880448936j),0j,(-0.04087874887863082-0.14763537712769015j),(0.2684467043949867-0.17199766152541296j),0j,0j,(-0.04935987482850679+0.6992115345177753j),(-0.04096373198741843-0.14770160002703897j),0j,(0.30553672304420887+0.1398680483066064j),0j,0j,0j,0j,(0.023132052519195104-0.21334571616741776j),(0.0986085063709234-0.10618963439667081j),0j,(0.09863632175556974-0.10604037715522238j),0j,0j,0j,(0.02307418475270431-0.21351262340372917j),0j,0j,0j,0j,0j,0j,0j
4.75,0j,0j,0j,(-0.27718426204714514-0.1074487551091832j),0j,(-0.053401453882210854+0.202555275386647j),(-0.2081628537752973+0.19352386089298432j),0j,0j,(0.2673239213546479-0.6561480625027989j),(-0.053289664878459014+0.20262102708061985j),0j,(-0.27709079638115347-0.10733456875989272j),0j,0j,0j,0j,(-0.07661757259239604+0.21046285633104794j),(-0.0717912323521221+0.14514535633747067j),0j,(-0.07176486863720558+0.14495761524415038j),0j,0j,0j,(-0.07652204492127762+0.210637218660487j),0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,(0.10034866917448239+0.2252882868055193j),0j,(0.23495515006281503-0.03256144950024609j),(0.26691162711446026-0.04448262698530929j),0j,0j,(-0.7201818274992972-0.006156680281269103j),(0.23495432105225422-0.03272986577325865j),0j,(0.1003409542979933+0.22518669799218566j),0j,0j,0j,0j,(0.21269084667489319-0.029307514453709424j),(0.177087318957699-0.09762988513008249j),0j,(0.17687336605014023-0.09759949908751933j),0j,0j,0j,(0.21277202485665372-0.02948074789748975j),0j,0j,0j,0j,0j,0j,0j
5.25,0j,0j,0j,(0.02209489541086998-0.19016350100789814j),0j,(-0.1554291029606908-0.15420400477077328j),(-0.28193150759302477-0.06015094353782076j),0j,0j,(0.41229315461710275+0.6137185599149477j),(-0.1555647365052606-0.15406259136145464j),0j,(0.02207497251416557-0.19008779571551015j),0j,0j,0j,0j,(-0.1333455612988795-0.1271400744728901j),(-0.2581461423756402-0.0021279211741508236j),0j,(-0.25799536710427456-0.0019592365830169434j),0j,0j,0j,(-0.13349242871711167-0.12704854873945864j),0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,(0.139086499773894+0.006564724647060774j),0j,(0.1476054241565576-0.052824442061844265j),(0.04264251858591346-0.3196578953912959j),0j,0j,(-0.7417381766903149+0.14839390034075545j),(0.14750581096960358-0.05301499446199576j),0j,(0.13901054996677412+0.006581977375249966j),0j,0j,0j,0j,(0.13061396688244925-0.04630009322136828j),(0.022995210389687076-0.31344620925265426j),0j,(0.022776808012245325-0.313380400163811j),0j,0j,0j,(0.1305498312840147-0.04639074701740264j),0j,0j,0j,0j,0j,0j,0j
5.75,0j,0j,0j,(0.0948112942739224+0.015766494424800985j),0j,(0.050851122155605694+0.0631225336170811j),(0.1417068765153594-0.31913051392847885j),0j,0j,(-0.6876014782718426-0.3113363685354487j),(0.050873207975178386+0.06290705254051086j),0j,(0.09470433808444302+0.015794252518108655j),0j,0j,0j,0j,(0.07687756012799955+0.06749551926833508j),(0.1637234748589732-0.3180166387301587j),0j,(0.16353065712781553-0.3180838503905467j),0j,0j,0j,(0.07684362703128537+0.06742867164579781j),0j,0j,0j,0j,0j,0j,0j
6.0,0j,0j,0j,(-0.01945888675036843-0.06131272149764176j),0j,(0.10078999112366221+0.07863658562632547j),(-0.3378351872673326-0.09408781670754979j),0j,0j,(-0.3506085915749085+0.6277596486969231j),(0.10057921830301578+0.0785872277148214j),0j,(-0.019385322483568057-0.06117569164339162j),0j,0j,0j,0j,(0.12084352378832332-0.01357267619233378j),(-0.34534917810132404-0.1596991589492393j),0j,(-0.3454269898855156-0.15955919904660076j),0j,0j,0j,(0.1208161004030278-0.013526383805052347j),0j,0j,0j,0j,0j,0j,0j
6.25,0j,0j,0j,(-0.02226134628085262-0.033844238407025856j),0j,(0.06796335910907443+0.24378807683206893j),(-0.28615595515932946-0.13950860162801398j),0j,0j,(-0.47490756123544353+0.43007100701621803j),(0.06778506805277162+0.2436616336193972j),0j,(-0.022198390205527746-0.03362646885151195j),0j,0j,0j,0j,(0.15907295978759495+0.08960322064239787j),(-0.28546209539249023-0.252191513612526j),0j,(-0.2855773209676308-0.25212635717230514j),0j,0j,0j,(0.1590264242543673+0.08965643283804128j),0j,0j,0j,0j,0j,0j,0j
6.5,0j,0j,0j,(-0.019901831760309095-0.0028164959358445785j),0j,(0.05150949490490383+0.3705773419767088j),(-0.23087308869369141-0.09931269958647636j),0j,0j,(-0.3876936640507221+0.347999475113144j),(0.051371625404123294+0.3704230401085159j),0j,(-0.01980652940276141-0.0025878461412799135j),0j,0j,0j,0j,(0.19949035408865556+0.14191606779734212j),(-0.2540929478245624-0.2605369602128057j),0j,(-0.2541639483762639-0.26052235537476554j),0j,0j,0j,(0.1994571345020686+0.14196777957696433j),0j,0j,0j,0j,0j,0j,0j
6.75,0j,0j,0j,(0.003689763493373484-0.02235736590917624j),0j,(0.07473601667960719-0.46101489664945505j),(0.12300911475280524+0.09604222047718113j),0j,0j,(0.3091737954865837-0.20599285570787032j),(0.07479974138977373-0.460803514762247j),0j,(0.0036180959731182457-0.02258358316037002j),0j,0j,0j,0j,(-0.19463331658333127-0.21423138896437757j),(0.13729611588922885+0.3124653933900384j),0j,(0.13731007689155472+0.3124690249388957j),0j,0j,0j,(-0.19457364102336877-0.2142885496300268j),0j,0j,0j,0j,0j,0j,0j
7.0,0j,0j,0j,(0.03645459504633596+0.036214296852496816j),0j,(0.024998799616615303+0.5180843685089297j),(-0.03046948251279752-0.04578748695342312j),0j,0j,(-0.08941279621356893+0.20053283796237575j),(0.02490534831832017+0.5178826573366364j),0j,(0.03658127390398774+0.03636796975415578j),0j,0j,0j,0j,(0.2725140297908759+0.14339900130658556j),(-0.15600391295360944-0.28920014502848795j),0j,(-0.15595968238857433-0.2892263215403815j),0j,0j,0j,(0.2724861820625377+0.14346295702019707j),0j,0j,0j,0j,0j,0j,0j
7.25,0j,0j,0j,(-0.08179930942623108+0.0099639689483236j),0j,(-0.2875245828571366-0.43852933699712193j),(-0.047170713579842094+0.0920974093441696j),0j,0j,(-0.12934406694588593-0.06744088152078619j),(-0.287348630307243-0.43839112278374714j),0j,(-0.08197591714471611+0.009921930622653102j),0j,0j,0j,0j,(-0.28859480350170785+0.077114919290968j),(0.2634117781936141+0.20907209737931381j),0j,(0.2633552019846517+0.20915842000827484j),0j,0j,0j,(-0.28862074032915863+0.07704435988354352j),0j,0j,0j,0j,0j,0j,0j
7.5,0j,0j,0j,(-0.09115116275879898-0.05764492633729086j),0j,(0.18799192563677267-0.450858184318776j),(-0.21571674799412455+0.01076412991717017j),0j,0j,(-0.1827129550664481-0.12651200509055766j),(0.18796809337793-0.45065374832255634j),0j,(-0.09123928502903463-0.057789140081207946j),0j,0j,0j,0j,(-0.24761486700012061-0.10106251913807693j),(-0.04293937735393296+0.3583782109809891j),0j,(-0.04308357687435235+0.3583881564249678j),0j,0j,0j,(-0.24758924176325325-0.1011255960113206j),0j,0j,0j,0j,0j,0j,0j
7.75,0j,0j,0j,(0.11947542078491379+0.026336652504775064j),0j,(-0.1379953364506362+0.4023609918079147j),(0.3017158316560929-0.08442609337126414j),0j,0j,(0.3166413596976655+0.05460640601824867j),(-0.137961394904257+0.4021659669339857j),0j,(0.11957091489753975+0.026416870982924334j),0j,0j,0j,0j,(0.2246862797051723-0.042429658402838896j),(-0.01579050082600949-0.3884794000114492j),0j,(-0.015606089510254412-0.3885319921298942j),0j,0j,0j,(0.2246726488276354-0.04239099862288976j),0j,0j,0j,0j,0j,0j,0j
8.0,0j,0j,0j,(0.062104629850597615-0.10619579522514715j),0j,(0.2094846325417518+0.29241623442172127j),(0.021330493906741244-0.38221693814614105j),0j,0j,(0.18660760646073576-0.33813548697250473j),(0.20933889590194038+0.29230696947197043j),0j,(0.06216657910865049-0.10626425836353781j),0j,0j,0j,0j,(-0.06436211627810733-0.19567103907049926j),(-0.3870056646396244-0.12439877539190156j),0j,(-0.3869331207176008-0.12462507590724918j),0j,0j,0j,(-0.06435262601906552-0.19565458678827644j),0j,0j,0j,0j,0j,0j,0j
8.25,0j,0j,0j,(-0.05441150550232067+0.09765112587978624j),0j,(-0.11027960530765071-0.3019440868695283j),(0.030968582825455435+0.4176880070617164j),0j,0j,(-0.1939025449723386+0.3610056165797532j),(-0.11015974972193762-0.30184722967648114j),0j,(-0.0544355442432945+0.09770544798611862j),0j,0j,0j,0j,(0.17431616638179998+0.12965301198595347j),(0.4021147337067492+0.06046604327417135j),0j,(0.4020381616602289+0.06073775461941816j),0j,0j,0j,(0.17432821483868494+0.12964269000937612j),0j,0j,0j,0j,0j,0j,0j
8.5,0j,0j,0j,(-0.09590985916726028-0.027735453377581272j),0j,(0.28769957755761805-0.14821419307203895j),(-0.34526623996787464+0.24080795566491242j),0j,0j,(-0.3993180893101105-0.07345185075419677j),(0.28767234004095554-0.14809069112167908j),0j,(-0.09594368103627088-0.027686029274367703j),0j,0j,0j,0j,(0.06551513152877972+0.24254650923112386j),(0.17820068216139506+0.3456234366989608j),0j,(0.17790509930577378+0.3456361124676312j),0j,0j,0j,(0.06553889082928227+0.24258252015359638j),0j,0j,0j,0j,0j,0j,0j
8.75,0j,0j,0j,(0.10338942529057439+0.036756880141470605j),0j,(-0.29247881059752545+0.18345742592209563j),(0.21012081088456125-0.3326685354749677j),0j,0j,(0.4040707287507304+0.045231917500196214j),(-0.29249406727477656+0.18335649515114022j),0j,(0.10336094993507192+0.03667763922650939j),0j,0j,0j,0j,(-0.22337452447972572-0.17315071211742072j),(-0.3071034607338267-0.1859426218481777j),0j,(-0.3068176109934786-0.18601690235839763j),0j,0j,0j,(-0.22342463751929925-0.17319735401321223j),0j,0j,0j,0j,0j,0j,0j
9.0,0j,0j,0j,(0.04215122599963642-0.1445373279942321j),0j,(0.23290883229382126+0.2681117645011545j),(-0.3382001019696943-0.06471032378372985j),0j,0j,(0.046553498713834865-0.44298964743576746j),(0.232866896823372+0.26814023190060865j),0j,(0.042078341079493604-0.14443382572313468j),0j,0j,0j,0j,(-0.03211516264295264+0.29136682189351015j),(0.013188118754842243+0.32665640407932695j),0j,(0.013054326788203674+0.32637477064872983j),0j,0j,0j,(-0.0321548513846462+0.2914462677368806j),0j,0j,0j,0j,0j,0j,0j
9.25,0j,0j,0j,(0.15599881467531201+0.13680586276767664j),0j,(-0.326042197041862+0.07462439391194839j),(0.13678517818773167-0.24824481234588125j),0j,0j,(0.3925917533512734+0.3514656896225806j),(-0.3260641304331502+0.07463166193651291j),0j,(0.15588226166370317+0.13669665979529455j),0j,0j,0j,0j,(-0.26189473145412534-0.08020773085812397j),(-0.3017607141845183-0.009351802951494917j),0j,(-0.30146495393502387-0.009339058248987897j),0j,0j,0j,(-0.2619706074202349-0.08028146969375238j),0j,0j,0j,0j,0j,0j,0j
9.5,0j,0j,0j,(-0.14602658708494556-0.22173812092301148j),0j,(0.27268476794186863+0.059842134328979495j),(-0.14883637842897784+0.16297762604391958j),0j,0j,(-0.22095156476976488-0.5843162066488838j),(0.2727380424006808+0.05980202593479059j),0j,(-0.14593007846992034-0.2215932358926803j),0j,0j,0j,0j,(0.20036776628604835+0.09896598653170835j),(0.2863201394774338+0.01581000945558036j),0j,(0.2860884209768159+0.015664336994195685j),0j,0j,0j,(0.20042838233913385+0.09907436048806187j),0j,0j,0j,0j,0j,0j,0j
9.75,0j,0j,0j,(-0.21590567969986488+0.22905523415025258j),0j,(0.06123645796174838-0.1894462532797258j),(0.14808064050536995+0.07372125721112997j),0j,0j,(-0.6543377826305485+0.26894734723483504j),(0.061152940127229403-0.18952437427422186j),0j,(-0.2157925176169389+0.22894883066134236j),0j,0j,0j,0j,(0.02998321889789224-0.1432057988907188j),(-0.08240816052601188-0.26309123771133225j),0j,(-0.08257261738354921-0.2628807298216664j),0j,0j,0j,(0.030081833138016642-0.1433100225886139j),0j,0j,0j,0j,0j,0j,0j
10.0,0j,0j,0j,(0.27637857492259366+0.2134265752015177j),0j,(-0.07674480320697491-0.10211000888144828j),(0.024268837531195665-0.12649372431727873j),0j,0j,(0.2111018985722069+0.7223328213684976j),(-0.07686005624155245-0.10200422569993522j),0j,(0.27628238088526363+0.2133224965921957j),0j,0j,0j,0j,(-0.0504082465380681-0.010319090548437548j),(-0.24006249908852156+0.1003286684565448j),0j,(-0.2399450793021562+0.10050354783430755j),0j,0j,0j,(-0.050518898336545735-0.010418787801399591j),0j,0j,0j,0j,0j,0j,0j
10.25,0j,0j,0j,(-0.23409809736448733-0.28112046878368985j),0j,(-0.08468857663465526+0.10947485260855862j),(-0.012935531797803015+0.12690095639404006j),0j,0j,(0.11205897466783506-0.7397271520695893j),(-0.08449751930350555+0.10941538126115455j),0j,(-0.2340502340836268-0.2810207245831976j),0j,0j,0j,0j,(-0.04925774501224431-0.011683144412289417j),(0.23765846235064636-0.0036967669467373662j),0j,(0.23769158355768266-0.0038972261557751464j),0j,0j,0j,(-0.04919563403622995-0.011548788125911313j),0j,0j,0j,0j,0j,0j,0j
10.5,0j,0j,0j,(-0.3161576489510289-0.18203572400071544j),0j,(-0.1706329107449365+0.12255743406512812j),(0.0711364780844099+0.14971856977794212j),0j,0j,(0.025905084116434683-0.6925342186377681j),(-0.17043447454144878+0.12249426909306174j),0j,(-0.3161062568289475-0.18199228230456554j),0j,0j,0j,0j,(-0.1451825175317037-0.006776193996978569j),(0.21865514086985452-0.004427617418012494j),0j,(0.21874405512668832-0.004628375016196715j),0j,0j,0j,(-0.1451023006235484-0.006702762581207j),0j,0j,0j,0j,0j,0j,0j
10.75,0j,0j,0j,(-0.3007933437844439-0.17670034831892634j),0j,(-0.2668743702827455+0.05671525242459395j),(0.09609358720458125+0.20528922947880474j),0j,0j,(0.19184808089144784-0.5636420774534906j),(-0.26666602856015714+0.05672817004660856j),0j,(-0.30078473188975297-0.17671201966403305j),0j,0j,0j,0j,(-0.21829814787527993-0.04233261041520682j),(0.1998203359227868+0.10773225428825828j),0j,(0.19997977936335812+0.10757005139240167j),0j,0j,0j,(-0.21822999494988202-0.04231471105885857j),0j,0j,0j,0j,0j,0j,0j
11.0,0j,0j,0j,(0.2065100270103759+0.24760557795037066j),0j,(0.2650922590766499+0.14368188818909314j),(0.002916568728831212-0.2936269517477688j),0j,0j,(-0.4008250216866115+0.24808555823693493j),(0.26492253991385306+0.14353325848469692j),0j,(0.2064842675089349+0.24765917700817974j),0j,0j,0j,0j,(0.20931770426726182+0.1747558070411103j),(-0.06334277875874535-0.2694520764800609j),0j,(-0.0635596399484725-0.26944575810774746j),0j,0j,0j,(0.20926289950974364+0.17474456536692506j),0j,0j,0j,0j,0j,0j,0j
11.25,0j,0j,0j,(0.22188351430739395+0.186947201453027j),0j,(0.21908941962238104+0.19065643213093572j),(-0.004973855628809198-0.3532935523779112j),0j,0j,(-0.3284502891103764+0.09830429366229754j),(0.21894394294773456+0.19047290380227877j),0j,(0.22184804341911168+0.18703222190017327j),0j,0j,0j,0j,(0.22159005043004207+0.189270310513288j),(-0.002952337700027452-0.3541076389054853j),0j,(-0.003131388835446367-0.3541562948964987j),0j,0j,0j,(0.2215233497689836+0.1893002879685015j),0j,0j,0j,0j,0j,0j,0j
11.5,0j,0j,0j,(-0.19626561729667574+0.16308606151412272j),0j,(-0.2447359112246726+0.04480960122775597j),(0.3728735001744616+0.12683927698205427j),0j,0j,(0.10648136281391851-0.2090593479769435j),(-0.24450579019479995+0.044781640310281555j),0j,(-0.19635711528057642+0.16299353322301635j),0j,0j,0j,0j,(-0.24743753156242815+0.12773317999237715j),(0.386868231322235+0.20179664042073764j),0j,(0.3869774396634835+0.20170228683252955j),0j,0j,0j,(-0.24746730093047983+0.12765314331976266j),0j,0j,0j,0j,0j,0j,0j
11.75,0j,0j,0j,(0.15658653784529006+0.1518751473162923j),0j,(-0.08224931356545015+0.19185166908935386j),(0.14567654639949562-0.37847533176709713j),0j,0j,(-0.07320254653343251-0.15032655001109974j),(-0.08221473796852247+0.19163512609774605j),0j,(0.15646684769004277+0.15198698474567535j),0j,0j,0j,0j,(0.08326790002216794+0.22350897808698383j),(0.29434313233626874-0.4112310650793395j),0j,(0.2943291220306763-0.4113302038049764j),0j,0j,0j,(0.08317871842126659+0.223552947883786j),0j,0j,0j,0j,0j,0j,0j
12.0,0j,0j,0j,(0.047907208935043466+0.1708699211791337j),0j,(-0.22109136119580905-0.037692103277204875j),(0.31899614054201286-0.21081082822005898j),0j,0j,(0.10371113671311596-0.08760803683224518j),(-0.22086785574598053-0.0377991015013677j),0j,(0.04773361187106409+0.17090286565591678j),0j,0j,0j,0j,(-0.07340002866191842+0.1652289146669307j),(0.5348786615493908-0.13078938189674144j),0j,(0.5349609995684905-0.1308119354884351j),0j,0j,0j,(-0.07350181986494024+0.1651997284736668j),0j,0j,0j,0j,0j,0j,0j
12.25,0j,0j,0j,(-0.07419272610801528+0.10862848994958167j),0j,(0.002676119641865246-0.3008860230140675j),(0.31251192291373386+0.08395141388456845j),0j,0j,(0.06800537281902728+0.08923440634209619j),(0.0028680579523504973-0.3007308423067951j),0j,(-0.07430346843234167+0.10849570093924146j),0j,0j,0j,0j,(-0.11919552125265209-0.0027053227018585813j),(0.4250879401675482+0.3722820370638242j),0j,(0.4251033994195004+0.37238549240252883j),0j,0j,0j,(-0.11923465400169535-0.002787383254026804j),0j,0j,0j,0j,0j,0j,0j
12.5,0j,0j,0j,(0.03618547087100059+0.07501256700736798j),0j,(-0.31179666350457713-0.23687373521803057j),(0.10397291546662661-0.21182059728804586j),0j,0j,(0.0811259316935998+0.06548010097373809j),(-0.3115551828187735-0.23695189764610405j),0j,(0.036037369999233786+0.07503210210589421j),0j,0j,0j,0j,(-0.0627717361518224+0.043356316930507524j),(0.4910213804361838-0.24407161295308022j),0j,(0.4911274540054941-0.243965776089785j),0j,0j,0j,(-0.06285001545160039+0.043359609771520924j),0j,0j,0j,0j,0j,0j,0j
