,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
5.0,0j,0j,0j,(0.17304977050757628+0.18045562156801237j),0j,(0.21132126266160428-0.10963258524163658j),(0.23759024069991885-0.13028748168163193j),0j,0j,(-0.6816592187064866+0.2315929501348814j),(0.21141620316106152-0.10964967679136944j),0j,(0.173114221127021+0.18044032976092597j),0j,0j,0j,0j,(0.18656002996607213-0.09706816104220672j),(0.13494161166577012-0.149685149562102j),0j,(0.1349382268215178-0.1500142317497388j),0j,0j,0j,(0.18673405755172426-0.0970771003435186j),0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,(-0.09058583413345817-0.1071324639820019j),0j,(-0.13982905819495822-0.07122171195455951j),(-0.2632691732463883+0.18793318890842242j),0j,0j,(0.6154069344553658+0.43943123343497253j),(-0.13996175132597655-0.07132292478838284j),0j,(-0.09060158755028792-0.10705207178420346j),0j,0j,0j,0j,(-0.12265204644653604-0.0629787567942004j),(-0.2438514859892079+0.19711740084988288j),0j,(-0.2441211038719165+0.19733483897200266j),0j,0j,0j,(-0.12273828567071475-0.06294878762549413j),0j,0j,0j,0j,0j,0j,0j
6.0,0j,0j,0j,(0.03293819027590254-0.05280974562146051j),0j,(0.0053765176942480175+0.12797435457290032j),(-0.1438500525604772-0.3176397005293811j),0j,0j,(-0.7062509405288175+0.13474141643948218j),(0.005588091787161787+0.1279544173778823j),0j,(0.03277794999865991-0.052858658644017155j),0j,0j,0j,0j,(0.08931338504934096+0.08187627345136951j),(-0.10039969869235037-0.36826467221079257j),0j,(-0.10035667640265769-0.36852923905660623j),0j,0j,0j,(0.08922663010991984+0.08178134253902618j),0j,0j,0j,0j,0j,0j,0j
6.5,0j,0j,0j,(0.01566955226752828+0.014304877049164182j),0j,(0.21887101532412523-0.302770230546216j),(0.09543366684373937+0.22501499867652155j),0j,0j,(0.520811581022322+0.0203849413385047j),(0.21863439880901964-0.3028681147974168j),0j,(0.01588650700261053+0.014406737170091572j),0j,0j,0j,0j,(-0.04616996141168733-0.23808731782171697j),(0.0022069136607366785+0.36804849058161293j),0j,(0.002128510928728511+0.3681462129793106j),0j,0j,0j,(-0.04602663419294323-0.23801150025296608j),0j,0j,0j,0j,0j,0j,0j
7.0,0j,0j,0j,(0.04737434866496429+0.024529838125135282j),0j,(0.20871429565324215+0.47262530724345686j),(-0.032608503302871905-0.02790462578531469j),0j,0j,(-0.013283858909379137+0.21941968387604138j),(0.20897627925647336+0.47250107612102804j),0j,(0.04721161823144655+0.02472886006909313j),0j,0j,0j,0j,(0.3029203494205653+0.03726096513413238j),(-0.25503577920300335-0.21677842841064343j),0j,(-0.2549536411375909-0.21676375889118915j),0j,0j,0j,(0.30284079741560704+0.03741236200456062j),0j,0j,0j,0j,0j,0j,0j
7.5,0j,0j,0j,(0.09744796222341225-0.04924909875673153j),0j,(0.29716785615931596+0.3820789654650203j),(0.11522358686857959-0.19280683705753204j),0j,0j,(0.20057033739506008-0.09488270847340201j),(0.2974079991921271+0.3819339409305262j),0j,(0.09743667228032252-0.04906441119549643j),0j,0j,0j,0j,(0.20933214942599684-0.15983418030352028j),(-0.297695920828579-0.21455427536856683j),0j,(-0.2974838037741495-0.21447742036847733j),0j,0j,0j,(0.2093964066822173-0.1597172212317791j),0j,0j,0j,0j,0j,0j,0j
8.0,0j,0j,0j,(0.12105039381621328+0.03445002351878151j),0j,(-0.22693139668337314+0.26967617285989165j),(0.3864591199746521-0.058553023214103925j),0j,0j,(0.3734755806695757+0.09784835679828396j),(-0.22672720819677628+0.26981214290837374j),0j,(0.12101963951427032+0.034526122741179485j),0j,0j,0j,0j,(0.16692841895220123-0.10556273886117598j),(0.01992333254193391-0.4120206233012525j),0j,(0.019899785263191718-0.41168882621570946j),0j,0j,0j,(0.16699981544345435-0.1054452728629305j),0j,0j,0j,0j,0j,0j,0j
8.5,0j,0j,0j,(-0.09873974953096593+0.02932282561816592j),0j,(0.17640578581886768-0.2650423170241563j),(-0.1927969621717736+0.3802469970055058j),0j,0j,(-0.38186612332728087+0.1377685276930917j),(0.1762315073587612-0.2650151248022638j),0j,(-0.09882842726646703+0.029381816679932324j),0j,0j,0j,0j,(0.1780471744899488+0.16508801637403406j),(0.334702464141466+0.20957573287396525j),0j,(0.3345404853991039+0.20929014570726479j),0j,0j,0j,(0.17786080170316695+0.16518534788873146j),0j,0j,0j,0j,0j,0j,0j
9.0,0j,0j,0j,(-0.07767111999402875+0.12704513574075882j),0j,(-0.13233305639472331-0.32956681556933565j),(0.29933623823934846+0.1750488614086898j),0j,0j,(-0.179120247586443+0.407159689833992j),(-0.1322992102359933-0.3294838994256031j),0j,(-0.07751470031203701+0.12715668706034874j),0j,0j,0j,0j,(0.10686889715047695-0.26759822755234375j),(0.08887806485995425-0.31906558017875714j),0j,(0.08862116326902689-0.3190678243927602j),0j,0j,0j,(0.10704057303490393-0.26740488336603857j),0j,0j,0j,0j,0j,0j,0j
9.5,0j,0j,0j,(-0.26016735913737343-0.03839694670931319j),0j,(0.23661570843823537-0.15510442566283264j),(0.012721952613605966+0.22030168946882095j),0j,0j,(-0.5765443885449132-0.2383015915825721j),(0.2366692583002224-0.1550272581276751j),0j,(-0.2601372579804862-0.03819230039714933j),0j,0j,0j,0j,(0.20319731992778575-0.08857805418778847j),(0.20900655402943305-0.1975565638965307j),0j,(0.2090476227086144-0.19776797796895174j),0j,0j,0j,(0.20316093396693097-0.08830425916383j),0j,0j,0j,0j,0j,0j,0j
10.0,0j,0j,0j,(0.32424633772118144+0.1277414844932943j),0j,(-0.10562905945133852-0.08093709281330302j),(-0.010831365340874755-0.12771375306455843j),0j,0j,(0.3940021016608088+0.640582961856891j),(-0.10572073642807703-0.0810751134096754j),0j,(0.32421921394062414+0.12760451196446537j),0j,0j,0j,0j,(-0.049963204963089064+0.012200173037603387j),(-0.20397173789641643+0.15978500890972663j),0j,(-0.20422306973282228+0.1598524443696831j),0j,0j,0j,(-0.049907351166259745+0.011968830932895675j),0j,0j,0j,0j,0j,0j,0j
10.5,0j,0j,0j,(0.34822468496764425+0.11260157196425725j),0j,(0.1394382481780057-0.1559690823386414j),(-0.1024819644119529-0.13339097732772998j),0j,0j,(0.11395102228572594+0.6836198961352201j),(0.13939009043293463-0.15618085702058415j),0j,(0.34813763760598426+0.11255282566766053j),0j,0j,0j,0j,(0.14329401697347816-0.017567442196947572j),(-0.211345474572564+0.04926330965997745j),0j,(-0.2116308981847583+0.04915283426071217j),0j,0j,0j,(0.14328632045245038-0.017725100950412617j),0j,0j,0j,0j,0j,0j,0j
11.0,0j,0j,0j,(0.3235424943055115+0.010743804197332299j),0j,(0.28247031064511635-0.10309672012921449j),(-0.21858719713795305-0.19921685278890983j),0j,0j,(-0.0809361489948914+0.4646482950137962j),(0.28250179974841566-0.10334331888294945j),0j,(0.3233610050774822+0.010801141477874802j),0j,0j,0j,0j,(0.26939467501737324-0.03883204538397718j),(-0.24236174457644655-0.13031743173478258j),0j,(-0.2425518709393021-0.13050261831547388j),0j,0j,0j,(0.26930171309866147-0.0389212503007899j),0j,0j,0j,0j,0j,0j,0j
11.5,0j,0j,0j,(-0.12707300818807477+0.2210397682110977j),0j,(-0.21377894336871708+0.1298287774956079j),(0.3923670473511099-0.011569591106357469j),0j,0j,(0.025306332272604377-0.23331243831765514j),(-0.21374599679876777+0.1300596574532208j),0j,(-0.12695258435350057+0.2207527082206381j),0j,0j,0j,0j,(-0.18530295049541573+0.20741947979303496j),(0.43357987314029156+0.05043394448881532j),0j,(0.433706431394285+0.05049501376327517j),0j,0j,0j,(-0.18516701925426937+0.207343984653099j),0j,0j,0j,0j,0j,0j,0j
12.0,0j,0j,0j,(-0.11804947787293377-0.13111074764188255j),0j,(0.213328841815504-0.06918745099862006j),(-0.1887930121379306+0.325785865234407j),0j,0j,(-0.053810048200428395+0.12509425281773087j),(0.21323182472140528-0.06937098626390317j),0j,(-0.11784092465597493-0.13085049904479742j),0j,0j,0j,0j,(-0.00895107441207571-0.179044563744462j),(-0.42076446223836467+0.3596722024499494j),0j,(-0.42073542719037893+0.35961494847826997j),0j,0j,0j,(-0.008929668145178746-0.17888972860562072j),0j,0j,0j,0j,0j,0j,0j
12.5,0j,0j,0j,(0.03732246712607752-0.07440244152130135j),0j,(0.005965463599630624+0.3868012042938251j),(-0.22255533783720052+0.04851407186813719j),0j,0j,(0.0015127075283355162-0.10472187634467087j),(0.006179767762267946+0.386735990950245j),0j,(0.0372735119471911-0.0741546491576487j),0j,0j,0j,0j,(0.06974217537201162+0.026553052112893383j),(-0.49786199046990887-0.24231053677364647j),0j,(-0.49772654689051726-0.242146244157675j),0j,0j,0j,(0.06964533194547999+0.026626507584135543j),0j,0j,0j,0j,0j,0j,0j
13.0,0j,0j,0j,(-0.0914930877170002-0.01926247635937888j),0j,(0.06729095825331331-0.47646919057877585j),(-0.05015699191529162-0.12780528724685228j),0j,0j,(-0.2602405849231641+0.10202631959917885j),(0.06710453592637125-0.4764325464850524j),0j,(-0.09157945431348255-0.019410426669710344j),0j,0j,0j,0j,(-0.018520713111550728-0.09633172019796529j),(0.42064849034791324+0.15740327890083558j),0j,(0.4204705831817347+0.15714914913350775j),0j,0j,0j,(-0.01850298153107892-0.09638735577583046j),0j,0j,0j,0j,0j,0j,0j
13.5,0j,0j,0j,(0.11858711147248664-0.171061090868616j),0j,(0.325027276164197+0.2110788634816042j),(0.1947270907522581-0.2802156911266009j),0j,0j,(0.12236879094837969-0.5190968925324214j),(0.32504370995693577+0.21093772721831816j),0j,(0.11862836253474303-0.17123657955611865j),0j,0j,0j,0j,(0.08108535407739118+0.021882569526017005j),(-0.19127075074432887+0.24991468550197765j),0j,(-0.19094734390038004+0.24989273956903038j),0j,0j,0j,(0.0811254436868864+0.021819112727784553j),0j,0j,0j,0j,0j,0j,0j
14.0,0j,0j,0j,(-0.17081835010691626-0.21779192809091197j),0j,(0.16316536709669988+0.0006721789504185172j),(-0.35377073849511387-0.3082295943832822j),0j,0j,(-0.45700873020375815-0.4993854177465799j),(0.1630973661291673+0.000680540585757311j),0j,(-0.17106532151933637-0.2178280572662843j),0j,0j,0j,0j,(0.0030283790246510706+0.01169327216769702j),(0.09842830691208193+0.2184433155787742j),0j,(0.0986023258450065+0.21824569648750472j),0j,0j,0j,(0.002901600690171415+0.011628634428811267j),0j,0j,0j,0j,0j,0j,0j
14.5,0j,0j,0j,(0.007460417159969805-0.2643685562967184j),0j,(-0.18480564461697413+0.13369306011237825j),(-0.15664648883959237-0.40409717886266894j),0j,0j,(0.161129244116536-0.6149874750099416j),(-0.1849215452850487+0.13375229104868153j),0j,(0.0072518026377439634-0.2645395804950065j),0j,0j,0j,0j,(-0.10617201162009296+0.04221974326224582j),(-0.07809781870985925+0.25056220528436124j),0j,(-0.07793373992878393+0.2506729003260292j),0j,0j,0j,(-0.10624102322184259+0.04205852735364908j),0j,0j,0j,0j,0j,0j,0j
15.0,0j,0j,0j,(-0.11752155953742278+0.15144074857144202j),0j,(0.3819524640130644+0.09224429362627944j),(0.10381797844165119+0.26311000476140645j),0j,0j,(-0.44670807351236386+0.17460675936617126j),(0.3821762788071948+0.09223464520463423j),0j,(-0.11737871425733959+0.15160311466645096j),0j,0j,0j,0j,(0.15241836461786354+0.016977603470915842j),(0.21646468799246563-0.2886314773108961j),0j,(0.21652565627180026-0.28877677109996025j),0j,0j,0j,(0.1524323895390453+0.01714958805954947j),0j,0j,0j,0j,0j,0j,0j
15.5,0j,0j,0j,(-0.08760249087808171-0.12324334131779176j),0j,(-0.07091582055308529+0.3715078054777863j),(0.047531574176052874+0.23071630832881604j),0j,0j,(0.023327734685468157-0.3907712231469672j),(-0.07085885835564508+0.3717746745301788j),0j,(-0.08758444798200196-0.12310361974845775j),0j,0j,0j,0j,(0.009422061584703378+0.0837823576112269j),(0.4587887468208412+0.10941608475707433j),0j,(0.45891711992492634+0.10954471342734451j),0j,0j,0j,(0.009317509918882416+0.0838583502744068j),0j,0j,0j,0j,0j,0j,0j
16.0,0j,0j,0j,(-0.024068339819132603+0.20572342083616368j),0j,(0.2022784213937126-0.10275764897408274j),(-0.16248988829572927-0.3155225462138143j),0j,0j,(-0.3139384094649589+0.20646400626289702j),(0.20237792376871164-0.103008367734355j),0j,(-0.02420510567745942+0.20559588526751765j),0j,0j,0j,0j,(0.021434549399466818+0.07313098855993541j),(-0.4379488845675664-0.27275242365257907j),0j,(-0.43792547027610007-0.2729127461839338j),0j,0j,0j,(0.021494441859035807+0.07304007844592007j),0j,0j,0j,0j,0j,0j,0j
16.5,0j,0j,0j,(-0.08033223378955008+0.261262325768751j),0j,(0.08705813181991123+0.19665744491932494j),(-0.14625490529012436-0.38241030816630395j),0j,0j,(-0.24364921561127573-0.010621243959891148j),(0.08721964444878794+0.19653216337947518j),0j,(-0.08054622324229865+0.26108263080164784j),0j,0j,0j,0j,(-0.026788832912245736+0.23629569504708586j),(-0.2684958736899175-0.3700126604606611j),0j,(-0.2684232293153979-0.3700587514489526j),0j,0j,0j,(-0.026751801110083878+0.23618363152710048j),0j,0j,0j,0j,0j,0j,0j
17.0,0j,0j,0j,(0.10230393546938037+0.3021660567173471j),0j,(0.041366731647599436+0.3287049018170458j),(-0.22844520352503758-0.26803274208102135j),0j,0j,(0.03293218461978595-0.030723029802930006j),(0.04147271076414424+0.3286362067450781j),0j,(0.10199026913096605+0.3021271832732603j),0j,0j,0j,0j,(0.08038204100513438+0.30745723019641624j),(-0.1957321676384864-0.29372343091683695j),0j,(-0.19569303424029466-0.29365799466136694j),0j,0j,0j,(0.08033634068094155+0.30732589781133013j),0j,0j,0j,0j,0j,0j,0j
17.5,0j,0j,0j,(0.23585276762571922+0.2511279596764926j),0j,(-0.04864443544949311+0.3171382889029092j),(-0.15848353426378042-0.16828926280121792j),0j,0j,(0.34640706849960495-0.06938687317560871j),(-0.04853450046099105+0.31714706318078556j),0j,(0.2355683627911847+0.25119658662230926j),0j,0j,0j,0j,(0.11175492497657613+0.24029976042384765j),(-0.0319465477431719-0.34370765703681316j),0j,(-0.03197645247498682-0.3435100164169019j),0j,0j,0j,(0.11168253163508077+0.2402107828642761j),0j,0j,0j,0j,0j,0j,0j
18.0,0j,0j,0j,(-0.3153355602545343-0.0999059575468602j),0j,(0.11970752630997136-0.1756285579451739j),(0.10136988942483774+0.03956167676434559j),0j,0j,(-0.5372999569054167+0.12984879163433616j),(0.11966307503216475-0.17566480451321073j),0j,(-0.3151985266819721-0.10009137880664418j),0j,0j,0j,0j,(-0.0771716828862225-0.06387271923825681j),(0.018717608617721357+0.42010309198180185j),0j,(0.018771769924794235+0.419787669584292j),0j,0j,0j,(-0.07710473676987348-0.06385093068210465j),0j,0j,0j,0j,0j,0j,0j
18.5,0j,0j,0j,(-0.044888579902810866-0.2537341314195631j),0j,(0.038685156369425246+0.22700355584121873j),(0.10589555216069149+0.03581411577443802j),0j,0j,(-0.1668458960251886-0.5449896611793086j),(0.03869354092008616+0.2269527636181165j),0j,(-0.04468296196661156-0.2537815279585708j),0j,0j,0j,0j,(-0.0550915028648773+0.08480367115469782j),(-0.40843710894046265+0.18712293301448968j),0j,(-0.40807928448381753+0.18711267803632592j),0j,0j,0j,(-0.05506998372856431+0.08477918011468151j),0j,0j,0j,0j,0j,0j,0j
19.0,0j,0j,0j,(-0.14876717763497774-0.003999886300648417j),0j,(0.28438573806364975+0.11655443343371316j),(-0.00415478760784066-0.25047895244432955j),0j,0j,(-0.4875320186381056-0.10357025902944582j),(0.28436630971366444+0.11657718699322925j),0j,(-0.1489796853348143-0.004154317096351182j),0j,0j,0j,0j,(0.2239133613561216+0.06922983638097809j),(0.269756154650061+0.31651959300074356j),0j,(0.269820117342912+0.31621612799148013j),0j,0j,0j,(0.22379170431283174+0.06923151697015463j),0j,0j,0j,0j,0j,0j,0j
19.5,0j,0j,0j,(0.06484837695091597-0.11396098174045832j),0j,(-0.11319018055614348+0.24548607988021037j),(0.30953338241327366-0.19043156966951447j),0j,0j,(0.2019201242169851-0.48435755101421696j),(-0.11327611081711259+0.24557038750323806j),0j,(0.06476731525230944-0.11429055647411929j),0j,0j,0j,0j,(0.10102020750111403+0.22579158487435624j),(-0.008578985924883889+0.38037801804977167j),0j,(-0.008412046979723531+0.38046952151873215j),0j,0j,0j,(0.10094055829749615+0.22566540852200673j),0j,0j,0j,0j,0j,0j,0j
20.0,0j,0j,0j,(-0.008577722667076473-0.20515055238798952j),0j,(-0.12791040392513112+0.20334023772620596j),(0.013089689899835583-0.3672678774858969j),0j,0j,(-0.06438543023519633-0.5811262058216374j),(-0.12794120666611558+0.20355176708649517j),0j,(-0.008868363573430224-0.205208282902534j),0j,0j,0j,0j,(0.1604056685167654-0.04909784828669972j),(0.332979650573124+0.1502744508516514j),0j,(0.33306555426941653+0.1503641220557001j),0j,0j,0j,(0.16024815531741143-0.04909036966918291j),0j,0j,0j,0j,0j,0j,0j
20.5,0j,0j,0j,(-0.19027929948602096-0.12827662868938675j),0j,(-0.15721142761435067+0.36186131659556275j),(-0.2021652086137285-0.11018553995891697j),0j,0j,(-0.369976174500619-0.3309918614493071j),(-0.15705660661678963+0.3621098077865294j),0j,(-0.19036648451707827-0.12809994529298668j),0j,0j,0j,0j,(-0.11022100814786365-0.1096820822697708j),(0.30856984503444185-0.1499640377841601j),0j,(0.30870690421820673-0.14983419041995558j),0j,0j,0j,(-0.11024114663394277-0.10956376240733628j),0j,0j,0j,0j,0j,0j,0j
21.0,0j,0j,0j,(0.11242127094397886-0.14612843636547082j),0j,(-0.33352520640623246-0.38450394137634325j),(-0.06991233049039203-0.03773351087437282j),0j,0j,(0.18074377507187092-0.15529259312857185j),(-0.33383755824640576-0.384446143318347j),0j,(0.11229030795113748-0.14607522985188628j),0j,0j,0j,0j,(0.08701772290813428-0.21314082875336615j),(-0.016345046544571+0.3493638809650295j),0j,(-0.016550535122821758+0.34940525214402546j),0j,0j,0j,(0.0869054286723196-0.21307890301513627j),0j,0j,0j,0j,0j,0j,0j
21.5,0j,0j,0j,(-0.021262827390991126-0.08024604222491503j),0j,(-0.43876546022074736-0.06108822637533458j),(-0.04851577102074302+0.2993142012325996j),0j,0j,(-0.11312002154068934+0.0623980180775241j),(-0.43941808964220835-0.0546580364617732j),0j,(0.0030728537575060305-0.10126123028315917j),0j,0j,0j,0j,(-0.12773033090530503-0.1997499088251527j),(0.20977629007575677+0.3714363218011077j),0j,(0.2064726138631292+0.3858757055173558j),0j,0j,0j,(-0.1309889316452844-0.1871227046158085j),0j,0j,0j,0j,0j,0j,0j
22.0,0j,0j,0j,(-0.02188263618727159+0.062002077289531735j),0j,(0.2164772415300869+0.03197481437218441j),(-0.19768000610145742-0.414073617083822j),0j,0j,(0.1647778291336789-0.32547100613727425j),(0.22564783290845356+0.030717848001372332j),0j,(-0.030178753128776405+0.0929979732926436j),0j,0j,0j,0j,(0.10199391938362322+0.1382484660159192j),(-0.3336476194037514-0.3644612674485212j),0j,(-0.3257185376391838-0.3720923055782936j),0j,0j,0j,(0.09322830342018991+0.12589610558904402j),0j,0j,0j,0j,0j,0j,0j
22.5,0j,0j,0j,(-0.10391543176450829+0.10320285536297331j),0j,(-0.10178751983448592+0.10619262240289387j),(-0.1317918495275717-0.442640763492867j),0j,0j,(0.4362147297754191-0.19980678407120478j),(-0.08819947317461146+0.11682903110522916j),0j,(-0.11214902230848525+0.12801362207367026j),0j,0j,0j,0j,(-0.08414291549933745+0.12223676536544573j),(-0.14081065336832482-0.44265638012622394j),0j,(-0.1303604758296305-0.4339958795256465j),0j,0j,0j,(-0.09203379793569973+0.10678706667488672j),0j,0j,0j,0j,0j,0j,0j
23.0,0j,0j,0j,(-0.09013309965165313+0.23626856120419729j),0j,(-0.2726933546441592+0.0911730979837867j),(-0.25011411235197095-0.2454563245719462j),0j,0j,(0.5418577458516709-0.02473927548227919j),(-0.25724317737714525+0.10458701344619778j),0j,(-0.0816832315865239+0.25479645704514936j),0j,0j,0j,0j,(-0.16523229551584356+0.09312433443616744j),(-0.12721232219305673-0.311447171451947j),0j,(-0.12121667026453015-0.29374618007767567j),0j,0j,0j,(-0.17621570650901172+0.08035510578955263j),0j,0j,0j,0j,0j,0j,0j
23.5,0j,0j,0j,(0.23414205427125473-0.26318915384779384j),0j,(0.21288113682370316+0.14611403298438203j),(0.20665323151207854+0.1756254497942262j),0j,0j,(-0.2878236079582601-0.5801012844033635j),(0.210563240846033+0.12900210921570415j),0j,(0.22263544487985162-0.28327724375451513j),0j,0j,0j,0j,(0.15857299189408133+0.0846218107648638j),(-0.07573759095676669+0.1625958315783464j),0j,(-0.05969136724649952+0.14847660837903154j),0j,0j,0j,(0.16100743577679094+0.09761630544789743j),0j,0j,0j,0j,0j,0j,0j
24.0,0j,0j,0j,(-0.3771607370989881+0.1234222859729444j),0j,(0.07279217817866025-0.06665475950191833j),(-0.19189385901650116-0.2389040154090498j),0j,0j,(-0.4474035584276439+0.5597252377642529j),(0.06908948737639733-0.058305485210552094j),0j,(-0.37244165275854724+0.15267030325854591j),0j,0j,0j,0j,(0.04630382609014844-0.1239356052766048j),(0.10118816836470673+0.024202062382360893j),0j,(0.08378286459823947+0.012563278233930573j),0j,0j,0j,(0.04825855321013947-0.13185386893962203j),0j,0j,0j,0j,0j,0j,0j
24.5,0j,0j,0j,(0.1610475128718461+0.316148478788502j),0j,(0.21600120234793002-0.15102070604183263j),(-0.24354181275045722+0.21002458622541292j),0j,0j,(0.32283969198825485+0.552439969563888j),(0.22037026084889125-0.15754667994502003j),0j,(0.19086480827726238+0.3057371095262014j),0j,0j,0j,0j,(-0.05159620118032647-0.1561596953496928j),(0.05644000491715534-0.12603264248862744j),0j,(0.03813739536636598-0.12075960727258359j),0j,0j,0j,(-0.05683493890275713-0.1521114719489181j),0j,0j,0j,0j,0j,0j,0j
25.0,0j,0j,0j,(0.2222525144646158-0.0768784996877968j),0j,(0.05085747920110611-0.44966463071113144j),(0.009860868539945635+0.28192419420906195j),0j,0j,(0.4201316158379851+0.10536894328707211j),(0.03649451627379603-0.4599609099248909j),0j,(0.21653151169423557-0.10332597772700029j),0j,0j,0j,0j,(-0.20724989261416246-0.0518808933444865j),(-0.21235533542210078-0.10335203259018091j),0j,(-0.22514272169470573-0.09135784465244783j),0j,0j,0j,(-0.19953442266134858-0.04459788561087917j),0j,0j,0j,0j,0j,0j,0j
