,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
37.5,0j,0j,0j,(-0.018803954970029513+0.06727465681378414j),0j,(0.049274754103071944+0.055184182405483555j),(0.2670305833887143+0.02825628214111147j),0j,0j,(-0.0590907263975556-0.14903753352159288j),(0.01997991657507387+0.018365138495909733j),0j,(-0.08176862006626516+0.10805358603453868j),0j,0j,0j,0j,(-0.011429422064014799+0.03766755538407189j),(0.08278480856852137+0.3259583364504022j),0j,(0.42826477992034845+0.11169117879983884j),0j,0j,0j,(-0.05475803791410332+0.16270996416814718j),0j,0j,0j,0j,0j,0j,0j,0j,(0.034876290926301-0.015973800999480477j),(-0.41170079996869724-0.37815356852202475j),0j,(0.03271758705116337+0.3801977101134262j),0j,0j,0j,(0.020037031322508614+0.018553093389448765j),0j,0j,0j,0j,0j,0j,0j,(0.26283088536156485+0.057580119895572886j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
38.75,0j,0j,0j,(-0.0791613347538667-0.17760846999237265j),0j,(-0.04837481667007057+0.02820398920033164j),(0.1606704566912515+0.2302856573259175j),0j,0j,(0.2458648214132787+0.09481719072814941j),(0.08548642412382461-0.03642504030780588j),0j,(0.21485913078750787+0.12770587944471193j),0j,0j,0j,0j,(0.02725858240873067-0.023478055880769733j),(0.03667409783717821-0.09431582095472305j),0j,(-0.5787441540726501+0.35097885564442677j),0j,0j,0j,(0.22101871618172628+0.10246487249753236j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.07261036091582411-0.16927507166469138j),(0.20247212240465703+0.1981210825082115j),0j,(0.06614972729351652-0.10915904394487679j),0j,0j,0j,(0.0851114056207907-0.03652760728654668j),0j,0j,0j,0j,0j,0j,0j,(0.12459565327236255+0.23680769052071457j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
40.0,0j,0j,0j,(0.1379236305196075+0.09105498176768549j),0j,(-0.019383845018581494+0.12026320379231914j),(-0.07094540004035571+0.019168169749010727j),0j,0j,(0.1546905114693922+0.14498914636110774j),(-0.31615566024095054+0.32472695810888597j),0j,(-0.16482083447722398-0.088611813004814j),0j,0j,0j,0j,(0.0018372105649939845+0.12522312187373558j),(0.03608481506433647-0.07723906299859007j),0j,(0.43083216806333663+0.2680323772368517j),0j,0j,0j,(-0.2422549637750896-0.06765956202652637j),0j,0j,0j,0j,0j,0j,0j,0j,(0.15820291495528943+0.11878447886612745j),(0.05109984104975446-0.24077368944816405j),0j,(-0.034853197262528425-0.12334997862997922j),0j,0j,0j,(-0.3160598468752207+0.3248777820803606j),0j,0j,0j,0j,0j,0j,0j,(-0.020487380968529333+0.03728396159915472j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
41.25,0j,0j,0j,(0.04640448664040947+0.11833429569321105j),0j,(-0.22923660412583602+0.04803914704849547j),(-0.0619963011815027-0.147806814747029j),0j,0j,(0.08185219344414023-0.5393665378951412j),(0.15047069121169757+0.13309248332489299j),0j,(-0.09748075958999144-0.02368050487848239j),0j,0j,0j,0j,(-0.33292373213237836+0.02746063305693206j),(-0.1910653264608768+0.025962922698477914j),0j,(0.054070514283277984-0.30024065817713663j),0j,0j,0j,(-0.06477853149171213-0.023087135708162027j),0j,0j,0j,0j,0j,0j,0j,0j,(0.020178972197055244+0.05987993106177593j),(-0.280516965119805+0.3577643604916665j),0j,(-0.16290385407789598+0.07995053458210233j),0j,0j,0j,(0.15075914076684757+0.13302075774475614j),0j,0j,0j,0j,0j,0j,0j,(-0.06380144945049712-0.1434952833313915j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
42.5,0j,0j,0j,(-0.40541160935579834+0.05517876689459068j),0j,(0.3434602431245612+0.04907613957698752j),(-0.03967958329596009-0.07431336666056566j),0j,0j,(-0.20312603524783956+0.23384889557503558j),(-0.06713650769018464-0.13334653097539328j),0j,(0.07191884597528769-0.043914642323334016j),0j,0j,0j,0j,(0.378310620463714+0.01836528220894198j),(-0.09488471055796403-0.2226259393199969j),0j,(-0.21338586010050792+0.16789808199262865j),0j,0j,0j,(0.09956487623489246-0.028370275099965793j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.39691419013164514+0.09298618906153741j),(-0.15243675260463427-0.10414391023853067j),0j,(-0.09113253931297312-0.21170880449123602j),0j,0j,0j,(-0.06728145613155989-0.13316489589904196j),0j,0j,0j,0j,0j,0j,0j,(-0.05142106549884354-0.12259166823161358j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
43.75,0j,0j,0j,(-0.2263753769757707+0.007959111486849836j),0j,(-0.39250657043030734+0.28033644486045595j),(0.154722251713089-0.06394761855236572j),0j,0j,(0.06376624025364727+0.012755624173443253j),(0.10191671554274992-0.15380509406986057j),0j,(-0.16603523763857123+0.08720984806058575j),0j,0j,0j,0j,(-0.41928740841233747+0.22660481930341284j),(0.020825676989337003+0.1549246421125076j),0j,(0.07713647845158977-0.36032485803351644j),0j,0j,0j,(-0.12039672089486202+0.16285228766260235j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.23040887238394628-0.020800551480172444j),(-0.13118091347523514-0.13526307043013064j),0j,(0.023006871637260062+0.18432489761045817j),0j,0j,0j,(0.1020418220686627-0.15379741485223003j),0j,0j,0j,0j,0j,0j,0j,(0.15648715355135442-0.06399513790803413j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
45.0,0j,0j,0j,(0.26369680965730385-0.05662488879072526j),0j,(0.1247501416650761+0.21914790603626708j),(-0.13292983932671418-0.1359627039041091j),0j,0j,(0.1734441315493533-0.10307428431798846j),(-0.04039001510567056-0.31980897614626763j),0j,(-0.057096313722222555+0.2633954354784567j),0j,0j,0j,0j,(0.09139456931788673+0.24371701168811927j),(-0.0255946366014691+0.09403296832552539j),0j,(0.10798207283411003-0.41271769742663467j),0j,0j,0j,(0.03693253676233884+0.21953311297316322j),0j,0j,0j,0j,0j,0j,0j,0j,(0.2581494745681195-0.048311909067330065j),(0.1281733362607793-0.2705847931303463j),0j,(-0.019299844105317356+0.07285008508830211j),0j,0j,0j,(-0.0402348823820786-0.32012986524851583j),0j,0j,0j,0j,0j,0j,0j,(-0.1336896434035993-0.12321630349662607j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
46.25,0j,0j,0j,(0.2323384436293298-0.015050324886095546j),0j,(-0.35905560781675294-0.11305092277837706j),(-0.1304041475714849-0.1597247030055529j),0j,0j,(0.0919152168370847+0.17378634888038846j),(0.10740761862652667-0.004126331396284195j),0j,(-0.1803365339702028-0.04428213643491603j),0j,0j,0j,0j,(-0.306829172988911-0.070962318308323j),(0.07483020509487198-0.3627713494043634j),0j,(0.06606971993963007+0.3550391710470294j),0j,0j,0j,(-0.1658627864254007-0.05605420828576242j),0j,0j,0j,0j,0j,0j,0j,0j,(0.24014956475429386-0.03588013825387091j),(0.12963442208915243-0.14858868588887433j),0j,(0.056892455746918355-0.3655263779791052j),0j,0j,0j,(0.10758531346109258-0.004071607295465244j),0j,0j,0j,0j,0j,0j,0j,(-0.12055599906372463-0.13645849700417123j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
47.5,0j,0j,0j,(-0.1369662229041314-0.0037506755582012996j),0j,(0.016786298824708862-0.3094235537506883j),(-0.2503067138209111-0.03054575791236505j),0j,0j,(-0.45934884396453035+0.1625048907436535j),(0.014783747001225228+0.21676536890237716j),0j,(-0.010240295167264782+0.12777194765662173j),0j,0j,0j,0j,(0.027023171566029444-0.2213390571293693j),(0.13288416516432616+0.0438309916023162j),0j,(-0.3847912191022758-0.09596705685343976j),0j,0j,0j,(0.0176526271972143+0.07204520446317042j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.07811580779056818+0.03703341899421919j),(0.27881458507817053-0.30004337499558364j),0j,(0.06804724573395365+0.010814328567988495j),0j,0j,0j,(0.014607118867589503+0.21683321509651207j),0j,0j,0j,0j,0j,0j,0j,(-0.24456483449866057-0.038292110039473304j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
48.75,0j,0j,0j,(-0.052993500147282144+0.24310173418179412j),0j,(0.17440414251714-0.0550531823134594j),(0.04779282784368675+0.021095398056000345j),0j,0j,(-0.08273251423099345+0.03240771738907308j),(0.43213839506638385-0.02169416851701339j),0j,(0.16166993346040898-0.2418264217531119j),0j,0j,0j,0j,(0.15879910830752994-0.06372970028348408j),(-0.048305678816214406-0.10473995663093155j),0j,(-0.39104476871133115+0.12431535820227202j),0j,0j,0j,(0.09760605021519578-0.22116680988902368j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.021532969124248923+0.23030558495598957j),(0.009241474433748814-0.31434911164375906j),0j,(-0.08500038785197728-0.051587547504665265j),0j,0j,0j,(0.4321835154052748-0.021578402671581936j),0j,0j,0j,0j,0j,0j,0j,(0.05365814908830173-0.019407737523832153j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
50.0,0j,0j,0j,(-0.11119798140798152+0.024630228126539457j),0j,(-0.08051408304282581+0.012211395991828647j),(0.20033132854279934-0.09216511399715255j),0j,0j,(0.4049947313495831+0.04121021595504417j),(-0.10594721735160602-0.009863959371091907j),0j,(0.04381708652312482+0.005114511306991387j),0j,0j,0j,0j,(-0.07413148606576897-0.08055097607981171j),(-0.013586972892878472-0.08579718415749714j),0j,(-0.07735634218787915-0.7629551513740965j),0j,0j,0j,(0.05618487923122571+0.002533245431496535j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.14053386806676235+0.015030441065816656j),(0.14444322624943487+0.17462887023667123j),0j,(0.009590257996150361-0.11726860595704224j),0j,0j,0j,(-0.1059199765174209-0.009930582591158307j),0j,0j,0j,0j,0j,0j,0j,(0.20719295981453498-0.05079154939071914j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
